Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1758728016.286,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.59,5.65,5.67,2381,1564300,11012,75883,5412828.0,19.582683414745286,0.0,0.0
1758728016.467,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.59,5.65,5.67,2781,1579064,11012,75883,9450721.0,19.767506490840216,0.0,0.0
1758728016.64,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.59,5.65,5.67,2676,1584008,11012,75883,7646647.0,19.829397935449627,0.0,0.0
1758728016.812,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.59,5.65,5.67,2712,1585384,11012,75887,9295753.0,19.84662338605289,4.0,0.0
1758728016.985,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.59,5.65,5.67,2716,1584696,11012,75887,9290748.0,19.83801066075126,0.0,0.0
1758728017.156,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2711,1583084,11012,75887,8759987.0,19.817830845073598,0.0,0.0
1758728017.33,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2734,1583488,11012,75887,9707312.0,19.82288831748909,0.0,0.0
1758728017.502,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2716,1580956,11012,75887,9689367.0,19.791191485419706,0.0,0.0
1758728017.674,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2718,1579892,11012,75887,9499915.0,19.777871805592763,0.0,0.0
1758728017.847,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2724,1580808,11012,75887,9371497.0,19.78933874800017,0.0,0.0
1758728018.019,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2736,1580792,11012,75887,9355994.0,19.789138452062925,0.0,0.0
1758728018.1920002,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2720,1582968,11012,75887,9169593.0,19.816378699528553,0.0,0.0
1758728018.3639998,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2735,1584300,11012,75887,9126563.0,19.833053336304392,0.0,0.0
1758728018.534,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2723,1585300,11012,75887,9115456.0,19.845571832382344,0.0,0.0
1758728018.707,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2739,1584808,11012,75887,9184302.0,19.83941273231199,0.0,0.0
1758728018.879,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2743,1585396,11012,75887,9141701.0,19.84677360800583,0.0,0.0
1758728019.051,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2725,1586240,11012,75887,9363257.0,19.85733921869562,0.0,0.0
1758728019.224,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2717,1585208,11012,75887,9625708.0,19.844420130743174,0.0,0.0
1758728019.396,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2715,1585004,11012,75887,9229041.0,19.84186635754327,0.0,0.0
1758728019.5679998,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2720,1584724,11012,75887,9175941.0,19.838361178641442,0.0,0.0
1758728019.738,5.95,5.5,5.66,5.6,5.55,5.56,5.59,5.53,5.53,5.54,5.61,5.59,5.61,5.58,5.69,17.61,6.84,5.98,5.65,5.44,5.5,5.45,5.45,5.45,5.54,5.49,5.44,5.48,5.56,5.54,5.54,5.58,5.62,5.8,5.6,5.65,5.67,2711,1582164,11012,75887,9226539.0,19.806313828681876,0.0,0.0
