Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1758726570.2329998,5.97,5.53,5.7,5.63,5.59,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2324,1551992,10997,68426,4772693.0,19.428605765017814,0.0,0.0
1758726570.4,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2508,1551872,10997,68426,4792468.0,19.427103545488457,0.0,0.0
1758726570.569,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2397,1552092,10997,68426,4562916.0,19.429857614625607,0.0,0.0
1758726570.7510002,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2433,1557896,10997,68426,4993090.0,19.502514965862062,0.0,0.0
1758726570.929,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2942,1565472,10997,68474,8819252.0,19.59735509214865,48.0,0.0
1758726571.101,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2704,1567600,10997,68474,6210311.0,19.623994451802538,0.0,0.0
1758726571.2729998,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2730,1568680,10997,68474,9079201.0,19.637514427566728,0.0,0.0
1758726571.445,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2729,1569020,10997,68474,9138465.0,19.641770716233236,0.0,0.0
1758726571.617,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2716,1569344,10997,68474,9252784.0,19.645826708962492,0.0,0.0
1758726571.788,5.97,5.53,5.7,5.63,5.58,5.6,5.64,5.57,5.57,5.57,5.64,5.62,5.64,5.61,5.73,17.45,6.9,6.02,5.67,5.46,5.51,5.46,5.46,5.47,5.53,5.49,5.45,5.5,5.57,5.56,5.58,5.61,5.64,5.81,5.62,5.69,5.71,2717,1571260,10997,68474,9324378.0,19.669812147447853,0.0,0.0
