Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757010268.262,9.58,2.0,9.54,13.92,19.29,11.88,9.29,4.91,7.87,4.9,5.31,6.89,1.17,7.22,9.15,10.73,10.23,9.91,14.9,19.17,13.68,8.94,5.12,5.34,5.88,6.32,6.03,5.67,6.38,7.62,16.72,14.06,13.82,16.39,16.79,11.1,6.78,2295,2066952,16726,180557,4752674.0,25.875130505321614,0.0,0.0
1757010268.431,9.58,2.0,9.54,13.92,19.29,11.88,9.29,4.91,7.87,4.9,5.31,6.89,1.17,7.22,9.15,10.73,10.23,9.9,14.9,19.17,13.68,8.94,5.12,5.34,5.88,6.32,6.03,5.67,6.38,7.62,16.72,14.06,13.82,16.39,16.79,11.1,6.78,2282,2067548,16726,180557,4749682.0,25.882591528984072,0.0,0.0
1757010268.6020002,9.58,2.0,9.54,13.92,19.29,11.88,9.29,4.91,7.87,4.9,5.31,6.89,1.17,7.22,9.15,10.73,10.23,9.9,14.9,19.17,13.68,8.94,5.12,5.34,5.88,6.32,6.03,5.67,6.38,7.62,16.72,14.06,13.82,16.39,16.79,11.1,6.78,2291,2068084,16726,180559,4823169.0,25.889301442881855,2.0,0.0
1757010268.77,9.58,2.0,9.54,13.92,19.29,11.88,9.29,4.91,7.87,4.9,5.31,6.89,1.17,7.22,9.15,10.73,10.23,9.9,14.9,19.17,13.68,8.94,5.12,5.34,5.88,6.32,6.03,5.67,6.38,7.62,16.72,14.06,13.82,16.39,16.79,11.1,6.78,2475,2068196,16726,180559,4846118.0,25.89070351444259,0.0,0.0
1757010270.298,9.58,2.0,9.54,13.92,19.29,11.88,9.29,4.91,7.87,4.9,5.31,6.89,1.17,7.22,9.15,10.73,10.23,9.91,14.9,19.17,13.68,8.94,5.12,5.34,5.88,6.32,6.03,5.67,6.38,7.62,16.72,14.06,13.82,16.39,16.79,11.1,6.78,2705,6741508,16726,180598,133910912.0,84.39354145750346,39.0,0.0
1757010271.863,9.59,2.0,9.54,13.92,19.3,11.88,9.29,4.91,7.87,4.9,5.31,6.9,1.18,7.22,9.15,10.74,10.23,9.91,14.91,19.18,13.69,8.94,5.12,5.34,5.89,6.33,6.04,5.68,6.38,7.63,16.72,14.06,13.82,16.4,16.79,11.1,6.79,2699,6750100,16726,180598,177092686.0,84.50110037580525,0.0,0.0
1757010273.58,9.59,2.0,9.55,13.92,19.3,11.89,9.3,4.91,7.87,4.9,5.31,6.9,1.18,7.23,9.16,10.74,10.24,9.91,14.91,19.18,13.69,8.95,5.13,5.35,5.89,6.33,6.04,5.68,6.38,7.63,16.72,14.06,13.82,16.4,16.8,11.11,6.79,2696,6752224,16726,180598,169921868.0,84.52768966147482,0.0,0.0
1757010275.169,9.59,2.01,9.55,13.93,19.3,11.89,9.3,4.92,7.88,4.91,5.32,6.9,1.18,7.23,9.16,10.74,10.24,9.92,14.91,19.18,13.69,8.95,5.13,5.35,5.89,6.33,6.04,5.69,6.39,7.63,16.73,14.07,13.83,16.4,16.8,11.11,6.79,2699,6753712,16726,180601,168947992.0,84.54631718363883,3.0,0.0
1757010276.896,9.6,2.01,9.55,13.93,19.31,11.9,9.31,4.92,7.88,4.91,5.32,6.91,1.19,7.23,9.16,10.75,10.24,9.92,14.92,19.19,13.7,8.96,5.13,5.35,5.9,6.34,6.05,5.69,6.39,7.64,16.73,14.07,13.83,16.41,16.8,11.11,6.8,2699,6754916,16726,180659,181357385.0,84.56138945291669,58.0,0.0
1757010278.694,9.6,2.02,9.56,13.94,19.31,11.9,9.31,4.92,7.89,4.91,5.32,6.91,1.19,7.24,9.17,10.75,10.25,9.92,14.92,19.19,13.7,8.96,5.14,5.36,5.9,6.34,6.05,5.69,6.39,7.64,16.73,14.07,13.84,16.41,16.81,11.12,6.8,2700,6756072,16726,180661,189671878.0,84.5758608343828,2.0,0.0
1757010279.76,9.6,2.02,9.56,13.94,19.31,11.9,9.31,4.93,7.89,4.92,5.33,6.92,1.2,7.24,9.17,10.75,10.25,9.93,14.93,19.19,13.7,8.96,5.14,5.36,5.9,6.35,6.05,5.7,6.4,7.64,16.74,14.08,13.84,16.41,16.81,11.12,6.8,2699,6755492,16726,180661,129586094.0,84.56860010665758,0.0,0.0
1757010279.928,9.61,2.02,9.56,13.94,19.32,11.9,9.32,4.93,7.89,4.92,5.33,6.92,1.2,7.24,9.17,10.76,10.25,9.93,14.93,19.2,13.7,8.97,5.14,5.36,5.91,6.35,6.06,5.7,6.4,7.65,16.74,14.08,13.84,16.41,16.81,11.12,6.81,2703,6756192,16726,180661,9007118.0,84.57736305391215,0.0,0.0
