Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757010633.312,9.64,2.13,9.6,13.94,19.26,11.91,9.35,5.0,7.94,4.99,5.4,6.97,1.3,7.3,9.21,10.78,10.28,9.96,14.91,19.14,13.71,9.01,5.22,5.44,5.98,6.42,6.13,5.78,6.47,7.71,16.72,14.08,13.84,16.4,16.79,11.15,6.87,2969,2070272,16726,182065,7460003.0,25.916691912300422,0.0,0.0
1757010633.479,9.64,2.13,9.6,13.94,19.26,11.91,9.35,5.0,7.94,4.99,5.4,6.97,1.3,7.3,9.21,10.78,10.28,9.96,14.91,19.14,13.71,9.01,5.22,5.44,5.98,6.42,6.13,5.78,6.47,7.71,16.72,14.08,13.84,16.4,16.79,11.15,6.87,2954,2069792,16726,182065,7458233.0,25.91068303418301,0.0,0.0
1757010634.837,9.64,2.13,9.6,13.94,19.26,11.91,9.35,5.0,7.94,4.99,5.4,6.97,1.3,7.3,9.21,10.78,10.28,9.96,14.91,19.14,13.71,9.01,5.22,5.44,5.98,6.42,6.13,5.78,6.47,7.71,16.72,14.08,13.84,16.4,16.79,11.15,6.87,2715,6741424,16726,182066,116617438.0,84.39248990383291,1.0,0.0
1757010636.585,9.65,2.13,9.6,13.94,19.26,11.91,9.35,5.0,7.94,4.99,5.4,6.97,1.31,7.3,9.21,10.78,10.29,9.96,14.92,19.15,13.71,9.01,5.23,5.45,5.98,6.42,6.13,5.78,6.48,7.71,16.72,14.09,13.85,16.4,16.8,11.15,6.87,2700,6749856,16726,182068,185547316.0,84.49804586276223,2.0,0.0
1757010638.385,9.65,2.14,9.61,13.94,19.27,11.92,9.36,5.01,7.94,5.0,5.4,6.98,1.31,7.3,9.22,10.79,10.29,9.97,14.92,19.15,13.71,9.02,5.23,5.45,5.99,6.43,6.14,5.79,6.48,7.71,16.72,14.09,13.85,16.41,16.8,11.16,6.88,2699,6753912,16726,182070,187284860.0,84.54882088285441,2.0,0.0
1757010640.165,9.65,2.14,9.61,13.95,19.27,11.92,9.36,5.01,7.95,5.0,5.41,6.98,1.31,7.31,9.22,10.79,10.3,9.97,14.92,19.15,13.72,9.02,5.23,5.45,5.99,6.43,6.14,5.79,6.48,7.72,16.73,14.09,13.86,16.41,16.8,11.16,6.88,2697,6757896,16726,182070,189416202.0,84.59869457122899,0.0,0.0
1757010641.906,9.66,2.15,9.62,13.95,19.27,11.93,9.36,5.02,7.95,5.01,5.41,6.99,1.32,7.31,9.22,10.8,10.3,9.98,14.93,19.16,13.72,9.02,5.24,5.46,5.99,6.43,6.14,5.79,6.49,7.72,16.73,14.1,13.86,16.41,16.81,11.16,6.89,2699,6759220,16726,182072,185157363.0,84.6152690600362,2.0,0.0
1757010643.729,9.66,2.15,9.62,13.96,19.28,11.93,9.37,5.02,7.95,5.01,5.42,6.99,1.32,7.31,9.23,10.8,10.3,9.98,14.93,19.16,13.72,9.03,5.24,5.46,6.0,6.44,6.15,5.8,6.49,7.72,16.74,14.1,13.86,16.42,16.81,11.17,6.89,2699,6758984,16726,182151,189404849.0,84.61231469496181,79.0,0.0
1757010644.4970002,9.67,2.16,9.62,13.96,19.28,11.93,9.37,5.02,7.96,5.01,5.42,6.99,1.33,7.32,9.23,10.8,10.31,9.98,14.94,19.16,13.73,9.03,5.25,5.47,6.0,6.44,6.15,5.8,6.5,7.73,16.74,14.1,13.87,16.42,16.81,11.17,6.89,2699,6760460,16726,182151,99095572.0,84.63079199517287,0.0,0.0
1757010644.664,9.67,2.16,9.62,13.96,19.28,11.94,9.37,5.03,7.96,5.02,5.42,6.99,1.33,7.32,9.23,10.8,10.31,9.99,14.94,19.17,13.73,9.03,5.25,5.47,6.0,6.44,6.15,5.8,6.5,7.73,16.74,14.11,13.87,16.42,16.82,11.17,6.89,2706,6762388,16726,182151,9002540.0,84.65492765561116,0.0,0.0
1757010644.831,9.67,2.16,9.62,13.96,19.28,11.94,9.37,5.03,7.96,5.02,5.42,6.99,1.33,7.32,9.23,10.8,10.31,9.99,14.94,19.17,13.73,9.03,5.25,5.47,6.0,6.44,6.15,5.8,6.5,7.73,16.74,14.11,13.87,16.42,16.82,11.17,6.89,3005,6761696,16726,182151,9125465.0,84.64626485632522,0.0,0.0
1757010644.9989998,9.67,2.16,9.62,13.96,19.28,11.94,9.37,5.03,7.96,5.02,5.42,6.99,1.33,7.32,9.23,10.8,10.31,9.99,14.94,19.17,13.73,9.03,5.25,5.47,6.0,6.44,6.15,5.8,6.5,7.73,16.74,14.11,13.87,16.42,16.82,11.17,6.89,2975,6568696,16726,182151,9133094.0,82.23019511327988,0.0,0.0
