Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1744831234.32,31.78,30.75,28.18,35.26,32.93,2472,7823756,46839,157563,345154.0,97.9416588008783,0.0,0.0
1744831234.488,31.78,30.75,28.18,35.26,32.93,2509,7823160,46839,157563,328978.0,97.93419777721584,0.0,0.0
1744831234.655,31.78,30.75,28.18,35.26,32.93,2469,7823328,46839,157563,309020.0,97.93630088455694,0.0,0.0
1744831234.823,31.78,30.75,28.18,35.26,32.93,2523,7823248,46839,157563,324584.0,97.9352994048707,0.0,0.0
1744831235.003,31.78,30.75,28.18,35.26,32.93,2514,7823748,46839,157563,316711.0,97.94155865290968,0.0,0.0
1744831235.165,31.78,30.75,28.18,35.26,32.93,1847,7823748,46839,157563,422118.0,97.94155865290968,0.0,0.0
1744831235.292,31.78,30.75,28.18,35.26,32.93,2744,7823748,46839,157563,1164914.0,97.94155865290968,0.0,0.0
1744831235.419,31.78,30.75,28.18,35.26,32.93,3700,7821224,46839,157567,1526363.0,97.90996196880891,4.0,0.0
1744831235.546,31.78,30.75,28.18,35.26,32.93,3700,7822124,46839,157567,1253537.0,97.92122861527908,0.0,0.0
1744831235.672,31.78,30.75,28.18,35.26,32.93,3700,7821216,46839,157567,1261105.0,97.90986182084029,0.0,0.0
1744831235.799,31.78,30.75,28.18,35.26,32.93,3700,7821040,46839,157567,1269345.0,97.90765856553058,0.0,0.0
1744831235.926,31.78,30.75,28.18,35.26,32.93,3700,7820784,46839,157567,1258420.0,97.9044538305346,0.0,0.0
1744831236.051,31.78,30.75,28.18,35.26,32.93,3700,7820108,46839,157567,1345455.0,97.89599132718591,0.0,0.0
1744831236.177,31.78,30.75,28.18,35.26,32.93,3700,7820024,46839,157567,1240720.0,97.89493977351536,0.0,0.0
1744831236.304,31.78,30.75,28.18,35.27,32.93,3700,7819940,46839,157567,1259335.0,97.89388821984481,0.0,0.0
1744831236.431,31.78,30.75,28.18,35.27,32.93,3700,7819432,46839,157567,1263241.0,97.88752882383721,0.0,0.0
1744831236.558,31.78,30.75,28.18,35.27,32.93,3700,7820520,46839,157567,1253476.0,97.90114894757004,0.0,0.0
1744831236.685,31.78,30.75,28.18,35.27,32.93,3700,7820936,46839,157568,1266232.0,97.90635664193846,1.0,0.0
