Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757040093.3,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.05,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2301,2285364,17343,328720,4772265.0,28.60932027069996,0.0,0.0
1757040093.47,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.05,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2357,2285308,17343,328720,4948840.0,28.60861923491959,0.0,0.0
1757040093.6360002,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2289,2286044,17343,328720,4870166.0,28.617832848032972,0.0,0.0
1757040093.805,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2376,2283632,17343,328720,4866626.0,28.58763823549294,0.0,0.0
1757040093.974,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2906,2283680,17343,328720,10289646.0,28.58823912330468,0.0,0.0
1757040094.1379998,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2901,2286060,17343,328720,10939547.0,28.618033143970216,0.0,0.0
1757040094.303,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2920,2286556,17343,328720,10951266.0,28.624242318024884,0.0,0.0
1757040094.47,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2936,2285760,17343,328720,11021518.0,28.61427759514683,0.0,0.0
1757040094.6379998,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2905,2285608,17343,328720,11023653.0,28.61237478374298,0.0,0.0
1757040094.804,9.07,3.09,8.77,12.53,16.56,10.43,10.06,7.12,8.11,5.35,5.29,6.88,2.08,5.63,6.81,8.7,9.04,9.31,11.43,14.28,10.89,8.66,6.63,7.03,6.73,9.12,8.93,7.01,9.04,7.54,15.74,13.68,11.32,13.44,12.87,9.65,6.93,2942,2284788,17343,328720,10965914.0,28.60210961695906,0.0,0.0
