Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1743531128.434,58.47,56.88,61.03,58.75,57.23,2966,6391864,2744264,3005008,624144.0,80.0165244148229,82.0,0.0
1743531128.577,58.47,56.88,61.03,58.75,57.23,1967,6437980,2744264,3005097,573607.0,80.5938273799539,89.0,0.0
1743531128.764,58.47,56.88,61.03,58.75,57.23,2256,6498708,2744264,3005213,781492.0,81.35405060977594,116.0,0.0
1743531128.896,58.47,56.88,61.03,58.75,57.23,2568,6544568,2744271,3005282,519530.0,81.92814883991096,69.0,7.0
1743531129.047,58.47,56.88,61.03,58.75,57.23,3213,6588416,2744284,3005352,662108.0,82.47705985593716,70.0,13.0
1743531129.198,58.47,56.88,61.03,58.75,57.23,2175,6635032,2744284,3005400,548521.0,83.0606220691071,48.0,0.0
1743531129.338,58.47,56.88,61.03,58.75,57.23,2666,6679632,2744284,3005445,512450.0,83.6189469941839,45.0,0.0
1743531129.471,58.47,56.88,61.03,58.75,57.23,2750,6724740,2744284,3005488,616271.0,84.1836313152683,43.0,0.0
1743531129.607,58.47,56.88,61.03,58.75,57.23,2925,6763292,2744284,3005533,629881.0,84.66624437606563,45.0,0.0
1743531129.753,58.47,56.88,61.03,58.75,57.23,2557,6810668,2744284,3005579,572141.0,85.25932064625485,46.0,0.0
1743531129.893,58.47,56.88,61.03,58.75,57.23,1782,6863076,2744284,3005624,560546.0,85.91538998870831,45.0,0.0
1743531130.028,58.47,56.88,61.03,58.75,57.23,2083,6909692,2744284,3005665,704649.0,86.49895220187828,41.0,0.0
1743531130.16,58.47,56.88,61.03,58.75,57.23,3262,6950260,2744284,3005705,638548.0,87.00680255076875,40.0,0.0
1743531130.295,58.47,56.88,61.03,58.75,57.23,2883,6995112,2744284,3005746,640074.0,87.5682821368572,41.0,0.0
1743531130.444,58.47,56.88,61.03,58.75,57.23,2406,7043496,2744284,3005792,597717.0,88.17397705109299,46.0,0.0
1743531130.612,58.47,56.88,61.03,58.75,57.23,2070,7097420,2744284,3005844,554624.0,88.84902443360065,52.0,0.0
1743531130.804,58.47,56.88,61.03,58.75,57.23,1874,7144292,2744284,3005899,477294.0,89.43579138176656,55.0,0.0
1743531131.003,58.48,56.88,61.03,58.76,57.23,1780,7209560,2744284,3005993,577391.0,90.25284858378254,94.0,0.0
1743531131.141,58.48,56.88,61.03,58.76,57.23,3018,7256676,2744284,3006041,876462.0,90.84267004499148,48.0,0.0
1743531131.35,58.48,56.88,61.03,58.76,57.23,2344,7318412,2744284,3006099,538634.0,91.61551191886012,58.0,0.0
1743531131.528,58.48,56.88,61.03,58.76,57.23,2423,7380904,2744284,3006147,569884.0,92.39781777576368,48.0,0.0
1743531131.67,58.48,56.88,61.03,58.76,57.23,2455,7434576,2744284,3006189,469970.0,93.0697104972597,42.0,0.0
1743531131.849,58.48,56.88,61.03,58.76,57.23,1388,7487244,2744284,3006237,549437.0,93.72903464869344,48.0,0.0
1743531132.043,58.48,56.88,61.03,58.76,57.23,1801,7545204,2744284,3006292,572630.0,94.45460668137173,55.0,0.0
1743531132.202,58.48,56.88,61.03,58.76,57.23,1912,7595096,2744284,3006334,514830.0,95.07917948769307,42.0,0.0
1743531132.347,58.48,56.88,61.03,58.76,57.23,2118,7640704,2744284,3006374,516051.0,95.65012305681645,40.0,0.0
1743531132.486,58.48,56.88,61.02,58.76,57.23,2104,7686564,2744284,3006412,552001.0,96.22422128695148,38.0,0.0
1743531132.625,58.48,56.88,61.02,58.76,57.23,2996,7732428,2744284,3006448,615965.0,96.79836959107081,36.0,0.0
1743531132.787,58.48,56.88,61.02,58.76,57.23,1712,7782824,2744284,3006491,602232.0,97.42925171941543,43.0,0.0
1743531132.935,58.48,56.88,61.02,58.76,57.23,2698,7829696,2744284,3006532,529662.0,98.01601866758135,41.0,0.0
1743531133.318,58.48,56.88,61.02,58.76,57.23,2795,7859392,2744298,3006640,754759.0,98.38776792711231,108.0,14.0
1743531133.543,58.48,56.88,61.02,58.76,57.23,2312,7858848,2744306,3006705,826353.0,98.3809578652459,65.0,8.0
1743531133.714,58.48,56.88,61.03,58.76,57.23,2351,7859352,2744306,3006752,392943.0,98.38726718726919,47.0,0.0
1743531133.873,58.48,56.88,61.03,58.76,57.23,2442,7860612,2744306,3006800,388610.0,98.4030404923274,48.0,0.0
