Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1743523829.318,58.76,57.06,61.21,58.76,58.0,2550,2544592,979217,1003141,347900.0,31.854464971996126,0.0,6.0
1743523829.498,58.76,57.06,61.21,58.76,58.0,2471,2544584,979218,1003141,351927.0,31.8543648240275,0.0,1.0
1743523829.629,58.76,57.05,61.21,58.76,58.0,2391,2616152,979218,1003194,1302426.0,32.75028855133459,53.0,0.0
1743523829.761,58.76,57.05,61.2,58.76,58.0,3700,2780492,979218,1003194,1637447.0,34.80757819678575,0.0,0.0
1743523829.892,58.76,57.05,61.2,58.76,58.0,3700,2948564,979218,1003194,1639583.0,36.91158686959983,0.0,0.0
1743523830.031,58.75,57.05,61.2,58.76,58.0,3700,3121544,979219,1003206,1789852.0,39.07703632116452,12.0,1.0
1743523830.181,58.75,57.05,61.2,58.76,58.0,3700,3301472,979220,1003357,2148005.0,41.32946428347884,151.0,1.0
1743523830.313,58.75,57.05,61.2,58.76,58.0,3700,3466028,979220,1003441,1880122.0,43.38945792408283,84.0,0.0
1743523830.444,58.75,57.05,61.2,58.76,58.0,3699,3613952,979220,1003508,1745112.0,45.24124393791828,67.0,0.0
1743523830.578,58.75,57.05,61.2,58.76,58.0,3320,3690056,979220,1003576,1091855.0,46.19395156343498,68.0,0.0
1743523830.709,58.75,57.05,61.19,58.77,58.0,3268,3760084,979220,1003640,1098997.0,47.07059680678202,64.0,0.0
1743523830.837,58.75,57.05,61.19,58.77,58.0,3233,3833164,979220,1003705,1078182.0,47.98544850015898,65.0,0.0
1743523830.964,58.75,57.05,61.19,58.76,58.0,3325,3901204,979220,1003769,1126585.0,48.837206973303054,64.0,0.0
1743523831.097,58.75,57.04,61.19,58.77,58.0,2656,3968992,979220,1003836,975888.0,49.68581078543548,67.0,0.0
1743523831.225,58.75,57.04,61.19,58.77,58.0,3297,4039548,979220,1003901,1113157.0,50.56906579471169,65.0,0.0
1743523831.355,58.75,57.04,61.19,58.77,58.0,3263,4107588,979220,1003977,1055783.0,51.42082426785576,76.0,0.0
1743523831.484,58.75,57.04,61.19,58.77,58.0,3358,4172856,979220,1004031,1082883.0,52.23788146987174,54.0,0.0
1743523831.613,58.75,57.04,61.19,58.77,58.0,3257,4245432,979220,1004088,1119809.0,53.14642384122541,57.0,0.0
1743523831.743,58.75,57.04,61.19,58.77,58.0,3050,4314480,979220,1004145,1083799.0,54.01080095841606,57.0,0.0
1743523831.874,58.75,57.04,61.19,58.77,58.0,3515,4385544,979220,1004203,1124997.0,54.900415363699864,58.0,0.0
1743523832.01,58.75,57.04,61.19,58.77,58.0,3375,4456860,979220,1004262,1052365.0,55.793184429995314,59.0,0.0
1743523832.138,58.75,57.03,61.19,58.77,58.0,3489,4530696,979220,1004321,1231809.0,56.717500106407215,59.0,0.0
1743523832.267,58.75,57.03,61.19,58.77,58.0,3363,4597980,979220,1004378,1035763.0,57.559794596516355,57.0,0.0
1743523832.413,58.75,57.03,61.2,58.76,58.0,2700,4674336,979221,1004442,955077.0,58.5156568830447,64.0,1.0
1743523832.542,58.75,57.03,61.2,58.77,58.0,3344,4747416,979221,1004499,1131405.0,59.43050857642166,57.0,0.0
1743523832.672,58.75,57.03,61.2,58.76,58.0,3458,4815704,979221,1004560,1028196.0,60.28537163659307,61.0,0.0
1743523832.804,58.75,57.03,61.2,58.76,58.01,3430,4882732,979221,1004618,1145932.0,61.12446139170624,58.0,0.0
1743523832.932,58.75,57.03,61.2,58.76,58.0,3370,4955560,979221,1004676,1004392.0,62.036158424071566,58.0,0.0
1743523833.063,58.75,57.03,61.2,58.76,58.0,2567,5029144,979221,1004733,1010068.0,62.95731943947182,57.0,0.0
1743523833.212,58.75,57.03,61.2,58.76,58.0,2792,5102724,979221,1004799,1076353.0,63.878430380887764,66.0,0.0
1743523833.341,58.75,57.03,61.2,58.76,58.01,3196,5172524,979221,1004856,1009640.0,64.75222140712903,57.0,0.0
1743523833.47,58.75,57.03,61.2,58.76,58.01,3235,5237028,979221,1004914,1073667.0,65.55971447814144,58.0,0.0
1743523833.601,58.75,57.03,61.2,58.76,58.01,3325,5314640,979221,1004973,1159298.0,66.53129999574371,59.0,0.0
1743523833.762,58.75,57.03,61.2,58.76,58.01,2644,5394012,979221,1005095,1199033.0,67.52491806644318,122.0,0.0
1743523833.978,58.75,57.03,61.2,58.76,58.01,2587,5478476,979221,1005188,1207516.0,68.58228031917157,93.0,0.0
1743523834.109,58.75,57.03,61.2,58.76,58.01,2139,5590856,979221,1005248,1394956.0,69.98910890841218,60.0,0.0
