Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1743530233.309,58.37,56.76,60.97,58.6,57.14,2436,2665424,2442581,2751328,320434.0,33.3670998900876,0.0,0.0
1743530233.481,58.37,56.76,60.97,58.6,57.14,2464,2665924,2442581,2751328,310729.0,33.37335913812658,0.0,0.0
1743530233.652,58.37,56.76,60.96,58.6,57.14,2455,2665752,2442582,2751328,317260.0,33.37120595680118,0.0,1.0
1743530233.827,58.37,56.76,60.96,58.6,57.14,2475,2665168,2442582,2751328,313903.0,33.36389515509165,0.0,0.0
1743530234.01,58.37,56.76,60.96,58.6,57.13,2456,2665416,2442582,2751328,277831.0,33.36699974211898,0.0,0.0
1743530234.141,58.37,56.76,60.96,58.6,57.13,2890,2739912,2442582,2751382,1404171.0,34.29957762594233,54.0,0.0
1743530234.271,58.37,56.76,60.96,58.6,57.13,3700,2902700,2442582,2751382,1613338.0,36.3374385654805,0.0,0.0
1743530234.402,58.37,56.76,60.96,58.6,57.13,3510,3070192,2442582,2751382,1588437.0,38.43418651056937,0.0,0.0
1743530234.532,58.37,56.76,60.96,58.59,57.13,3700,3237688,2442582,2751391,1611934.0,40.530984529642545,9.0,0.0
1743530234.663,58.37,56.76,60.96,58.59,57.13,3700,3400480,2442582,2751458,1752254.0,42.56889554316503,67.0,0.0
1743530234.795,58.37,56.76,60.97,58.59,57.13,3700,3564532,2442582,2751525,1812251.0,44.622579861745734,67.0,0.0
1743530234.924,58.37,56.76,60.97,58.59,57.13,3700,3715732,2442582,2751596,1705868.0,46.51537646873255,71.0,0.0
1743530235.055,58.37,56.76,60.97,58.59,57.13,2874,3799144,2442582,2751664,1210689.0,47.55956926358695,68.0,0.0
1743530235.187,58.37,56.76,60.97,58.59,57.13,3382,3859120,2442582,2751720,1034666.0,48.31037858435839,56.0,0.0
1743530235.316,58.37,56.76,60.97,58.59,57.13,2937,3936988,2442582,2751780,1044736.0,49.28516883695661,60.0,0.0
1743530235.448,58.37,56.76,60.97,58.59,57.13,2543,4004352,2442582,2751836,927488.0,50.12846480675197,56.0,0.0
1743530235.594,58.37,56.76,60.97,58.59,57.13,2446,4077428,2442582,2751901,878049.0,51.043266426144626,65.0,0.0
1743530235.725,58.37,56.76,60.97,58.59,57.13,3105,4146396,2442582,2751958,1066770.0,51.906642063649045,57.0,0.0
1743530235.853,58.37,56.76,60.97,58.59,57.13,3313,4220228,2442582,2752016,1048459.0,52.830907666076634,58.0,0.0
1743530235.982,58.37,56.76,60.97,58.59,57.13,3024,4280204,2442582,2752073,979306.0,53.58171698684807,57.0,0.0
1743530236.111,58.37,56.76,60.97,58.59,57.13,3523,4342448,2442582,2752133,1168638.0,54.36091825672431,60.0,0.0
1743530236.242,58.37,56.76,60.97,58.59,57.13,3378,4405196,2442582,2752191,1074399.0,55.14642884862384,58.0,0.0
1743530236.37,58.37,56.76,60.97,58.59,57.13,3225,4478276,2442582,2752246,1034665.0,56.0612805420008,55.0,0.0
1743530236.513,58.37,56.76,60.97,58.6,57.13,2879,4556144,2442582,2752307,986448.0,57.03607079459903,61.0,0.0
1743530236.643,58.37,56.76,60.97,58.6,57.13,3166,4623680,2442582,2752368,1065366.0,57.88151994571981,61.0,0.0
1743530236.771,58.37,56.76,60.97,58.6,57.13,2805,4691720,2442582,2752425,997983.0,58.733278418863875,57.0,0.0
1743530236.921,58.37,56.76,60.97,58.6,57.13,2816,4761020,2442582,2752491,979612.0,59.60081019706617,66.0,0.0
1743530237.048,58.37,56.76,60.97,58.6,57.13,3339,4827296,2442582,2752547,1191586.0,60.43048604312872,56.0,0.0
1743530237.178,58.37,56.76,60.96,58.6,57.13,2996,4905164,2442582,2752604,1027830.0,61.40527629572694,57.0,0.0
1743530237.307,58.37,56.76,60.96,58.6,57.13,3445,4963348,2442582,2752660,1043760.0,62.13365247152668,56.0,0.0
1743530237.436,58.37,56.76,60.96,58.6,57.13,3328,5032648,2442582,2752717,1024289.0,63.00118424972897,57.0,0.0
1743530237.571,58.37,56.76,60.96,58.6,57.13,2960,5099680,2442582,2752780,939206.0,63.84032407882647,63.0,0.0
1743530237.705,58.37,56.76,60.96,58.6,57.13,3419,5178052,2442582,2752845,1143064.0,64.82142365344798,65.0,0.0
1743530237.836,58.36,56.76,60.96,58.6,57.13,3181,5242312,2442582,2752907,1091488.0,65.62586221141737,62.0,0.0
1743530237.969,58.36,56.76,60.96,58.6,57.13,3212,5306320,2442582,2752967,1029783.0,66.42714610837513,60.0,0.0
1743530238.119,58.36,56.76,60.96,58.6,57.13,2454,5381660,2442582,2753034,976499.0,67.37028960288826,67.0,0.0
1743530238.249,58.36,56.76,60.96,58.6,57.13,2722,5463804,2442582,2753092,1106199.0,68.39860894471582,58.0,0.0
1743530238.386,58.36,56.76,60.96,58.6,57.13,2839,5532848,2442582,2753152,836362.0,69.26293598792216,60.0,0.0
1743530238.521,58.36,56.76,60.96,58.59,57.13,2549,5601640,2442582,2753213,937802.0,70.12410837011684,61.0,0.0
1743530238.652,58.36,56.76,60.96,58.59,57.13,3345,5668420,2442582,2753270,1079832.0,70.9600935382027,57.0,0.0
1743530238.804,58.36,56.76,60.96,58.59,57.13,2640,5738720,2442582,2753338,965695.0,71.84014381248295,68.0,0.0
1743530238.945,58.36,56.76,60.96,58.59,57.13,2851,5820364,2442582,2753403,1066709.0,72.86220390627152,65.0,0.0
1743530239.077,58.36,56.76,60.96,58.59,57.13,3393,5893444,2442582,2753462,1279966.0,73.77705559964848,59.0,0.0
1743530239.205,58.37,56.76,60.96,58.59,57.13,3209,5952908,2442582,2753582,818479.0,74.52145545042801,120.0,0.0
1743530239.335,58.36,56.76,60.96,58.59,57.13,3183,6016156,2442582,2753644,992551.0,75.31322529036652,62.0,0.0
1743530239.464,58.36,56.76,60.96,58.59,57.13,3371,6088228,2442582,2753702,1210752.0,76.21545833969691,58.0,0.0
1743530239.593,58.36,56.76,60.96,58.59,57.13,3093,6153492,2442584,2753746,1004941.0,77.03246546772857,44.0,2.0
1743530239.726,58.36,56.76,60.96,58.59,57.13,2537,6228336,2442584,2753782,833188.0,77.96939978818705,36.0,0.0
1743530239.854,58.36,56.76,60.96,58.59,57.13,3587,6292816,2442584,2753850,1128842.0,78.7765924152936,68.0,0.0
1743530239.985,58.36,56.76,60.96,58.59,57.13,3332,6365636,2442587,2753928,1069151.0,79.6881892996903,78.0,3.0
1743530240.115,58.36,56.76,60.96,58.59,57.13,3441,6433900,2442598,2754009,1712093.0,80.54275191595582,81.0,11.0
1743530240.244,58.36,56.76,60.96,58.59,57.13,3357,6506472,2442598,2754090,910519.0,81.4512442133252,81.0,0.0
1743530240.398,58.36,56.76,60.96,58.59,57.13,2705,6564428,2442598,2754185,892332.0,82.17676617201916,95.0,0.0
1743530240.564,58.36,56.76,60.96,58.59,57.13,2170,6615584,2442598,2754288,698851.0,82.81716235738304,103.0,0.0
1743530240.699,58.36,56.76,60.96,58.59,57.13,2335,6661448,2442598,2754331,661070.0,83.39131066150237,43.0,0.0
1743530240.828,58.37,56.76,60.96,58.59,57.13,2717,6704532,2442598,2754371,755309.0,83.93065754652498,40.0,0.0
1743530240.969,58.37,56.76,60.96,58.59,57.13,2151,6750144,2442598,2754412,625486.0,84.50165118963268,41.0,0.0
1743530241.17,58.37,56.76,60.96,58.59,57.13,2261,6805080,2442598,2754498,968809.0,85.18936729017122,86.0,0.0
1743530241.326,58.37,56.76,60.96,58.59,57.13,2683,6856988,2442598,2754549,720396.0,85.83917738458572,51.0,0.0
1743530241.472,58.37,56.76,60.97,58.59,57.13,2124,6909400,2442598,2754595,548643.0,86.49529680102351,46.0,0.0
1743530241.605,58.37,56.77,60.96,58.59,57.13,2313,6948460,2442598,2754636,690672.0,86.98426925782844,41.0,0.0
1743530241.733,58.37,56.77,60.96,58.59,57.13,2898,6991048,2442598,2754673,784361.0,87.5174069687964,37.0,0.0
1743530241.883,58.37,56.77,60.97,58.59,57.13,2325,7042956,2442598,2754719,679014.0,88.16721706321088,46.0,0.0
1743530242.017,58.37,56.77,60.97,58.59,57.13,2854,7082016,2442598,2754761,812376.0,88.65618952001583,42.0,0.0
1743530242.174,58.37,56.77,60.97,58.59,57.13,2443,7137956,2442598,2754811,719786.0,89.35647419061664,50.0,0.0
1743530242.31,58.37,56.77,60.97,58.59,57.13,2471,7180040,2442598,2754853,692625.0,89.8833025795613,42.0,0.0
1743530242.458,58.37,56.77,60.97,58.59,57.13,2335,7230688,2442598,2754900,682188.0,90.51733936891758,47.0,0.0
1743530242.589,58.37,56.77,60.97,58.59,57.13,3033,7267228,2442598,2754940,734984.0,90.97476521560606,40.0,0.0
1743530242.722,58.37,56.77,60.97,58.59,57.12,3288,7310564,2442598,2754980,788817.0,91.51726676164033,40.0,0.0
1743530242.861,58.37,56.77,60.97,58.59,57.13,2576,7355668,2442598,2755022,558897.0,92.08190100874042,42.0,0.0
1743530242.994,58.37,56.77,60.97,58.59,57.13,3132,7398504,2442598,2755057,739500.0,92.6181433067357,35.0,0.0
1743530243.127,58.37,56.77,60.97,58.59,57.13,3242,7438320,2442598,2755094,762083.0,93.11657974657557,37.0,0.0
1743530243.273,58.37,56.77,60.97,58.59,57.12,2025,7490984,2442598,2755135,668394.0,93.775853824025,41.0,0.0
1743530243.403,58.37,56.77,60.97,58.59,57.12,3035,7533820,2442598,2755173,690184.0,94.31209612202028,38.0,0.0
1743530243.533,58.37,56.77,60.97,58.59,57.12,2723,7572124,2442598,2755209,778318.0,94.79160459579028,36.0,0.0
1743530243.672,58.36,56.77,60.97,58.59,57.12,2571,7615216,2442598,2755247,671996.0,95.33105162878152,38.0,0.0
1743530243.801,58.36,56.77,60.97,58.59,57.12,2254,7657048,2442598,2755284,698117.0,95.85472535671454,37.0,0.0
1743530243.93,58.36,56.77,60.97,58.59,57.12,3147,7698628,2442598,2755318,756164.0,96.37524442363592,34.0,0.0
1743530244.081,58.36,56.77,60.97,58.59,57.12,2536,7752048,2442598,2755361,765378.0,97.04398248412028,43.0,0.0
1743530244.216,58.36,56.77,60.97,58.59,57.12,2967,7789592,2442598,2755398,810057.0,97.51397690087103,37.0,0.0
1743530244.35,58.36,56.77,60.97,58.59,57.12,2821,7831172,2442598,2755438,623960.0,98.03449596779241,40.0,0.0
1743530244.731,58.36,56.77,60.97,58.59,57.12,2862,7868716,2442614,2755582,1346067.0,98.50449038454316,144.0,16.0
