Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757049789.266,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2354,2350736,17630,373146,4722217.0,29.427679396308044,0.0,0.0
1757049789.435,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2437,2350232,17630,373146,4751514.0,29.42137007428476,0.0,0.0
1757049789.606,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,3004,2350200,17630,373146,9900365.0,29.420969482410257,0.0,0.0
1757049789.774,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2917,2351468,17630,373146,10313755.0,29.436842935437106,0.0,0.0
1757049789.9429998,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2931,2350340,17630,373146,10234898.0,29.422722071861173,0.0,0.0
1757049790.1120002,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2933,2349484,17630,373146,10413121.0,29.412006239218446,0.0,0.0
1757049790.281,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2958,2350452,17630,373146,10294224.0,29.424124143421903,0.0,0.0
1757049790.45,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.32,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2903,2350080,17630,373146,10348301.0,29.419467262880904,0.0,0.0
1757049790.6179998,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2957,2350356,17630,373146,10249669.0,29.42292236779842,0.0,0.0
1757049790.786,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2940,2349648,17630,373146,10289280.0,29.414059272575233,0.0,0.0
1757049790.951,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2914,2350308,17630,373146,10202611.0,29.422321479986678,0.0,0.0
1757049791.12,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.03,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2949,2350300,17630,373146,10334507.0,29.422221332018054,0.0,0.0
1757049791.286,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2950,2351168,17630,373146,10221287.0,29.43308738661372,0.0,0.0
1757049791.452,9.19,2.98,9.65,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2927,2349804,17630,373146,10211522.0,29.41601215796339,0.0,0.0
1757049791.621,9.19,2.98,9.66,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2955,2350268,17630,373146,10307041.0,29.421820740143563,0.0,0.0
1757049791.79,9.19,2.98,9.66,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2927,2352912,17630,373146,10348240.0,29.454919643773675,0.0,0.0
1757049791.958,9.19,2.98,9.66,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2905,2350656,17630,373146,10314366.0,29.426677916621806,0.0,0.0
1757049792.127,9.19,2.98,9.66,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2926,2351652,17630,373146,10266148.0,29.43914633871545,0.0,0.0
1757049792.294,9.19,2.98,9.66,13.28,16.02,10.08,10.01,6.67,7.21,5.59,5.07,6.88,1.92,5.29,6.9,8.8,8.95,10.04,12.71,15.33,10.67,10.16,6.36,6.48,6.5,9.1,9.18,7.21,8.68,6.94,14.7,13.4,11.29,14.22,13.56,11.16,7.96,2954,2350800,17630,373146,10282506.0,29.428480580057037,0.0,0.0
