Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757184548.2389998,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2317,2533884,17878,503760,5422777.0,31.720416915993383,0.0,0.0
1757184548.407,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2282,2533452,17878,503760,5345933.0,31.715008925687705,0.0,0.0
1757184548.574,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2953,2535224,17878,503760,8846779.0,31.73719170073784,0.0,0.0
1757184548.7370002,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2986,2536216,17878,503760,8748513.0,31.74961004884717,0.0,0.0
1757184548.9020002,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,3010,2536316,17878,503760,8805703.0,31.750861898454968,0.0,0.0
1757184549.0679998,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,3004,2534668,17878,503760,8857582.0,31.730231416918496,0.0,0.0
1757184549.2329998,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2978,2533732,17878,503760,8914650.0,31.71851410458953,0.0,0.0
1757184549.399,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,3004,2534276,17878,503760,8906105.0,31.725324166455938,0.0,0.0
1757184549.565,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,3023,2534444,17878,503760,8850502.0,31.727427273797037,0.0,0.0
1757184549.729,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2964,2534628,17878,503760,8826760.0,31.72973067707538,0.0,0.0
1757184549.894,7.85,2.72,10.74,10.74,9.05,7.7,6.85,6.54,5.98,6.98,7.87,3.15,3.56,5.54,1.22,6.73,9.29,5.18,3.27,10.05,6.11,6.86,6.56,6.38,8.19,6.67,8.32,8.88,8.64,12.48,11.26,11.39,16.72,12.21,5.05,14.19,9.63,2977,2534600,17878,503760,8849404.0,31.729380159185194,0.0,0.0
