Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1756989179.324,5.39,1.64,5.94,8.49,8.83,2.29,2.36,2.72,1.74,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.42,4.23,5.72,2.56,5.17,1.38,2.28,4.67,7.26,5.36,4.59,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2955,1876816,16410,74170,13081326.0,23.494913735043525,0.0,0.0
1756989179.4929998,5.39,1.64,5.94,8.49,8.83,2.29,2.36,2.72,1.74,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.42,4.23,5.72,2.56,5.17,1.38,2.28,4.67,7.26,5.36,4.59,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2863,1876448,16410,74170,13123990.0,23.49030692848684,0.0,0.0
1756989179.664,5.39,1.64,5.94,8.49,8.83,2.29,2.36,2.72,1.74,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.42,4.23,5.72,2.56,5.17,1.38,2.28,4.67,7.26,5.36,4.59,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2886,1876808,16410,74170,13119595.0,23.4948135870749,0.0,0.0
1756989179.835,5.39,1.64,5.94,8.49,8.84,2.29,2.36,2.72,1.74,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.42,4.23,5.72,2.56,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2851,1875672,16410,74170,13031583.0,23.480592575530345,0.0,0.0
1756989180.006,5.39,1.64,5.94,8.49,8.84,2.29,2.36,2.72,1.74,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.43,4.23,5.72,2.57,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2894,1873736,16410,74170,13115262.0,23.456356767123424,0.0,0.0
1756989180.177,5.39,1.64,5.94,8.49,8.84,2.3,2.36,2.72,1.74,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.43,4.24,5.72,2.57,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2837,1874620,16410,74170,13079129.0,23.467423117656338,0.0,0.0
1756989180.347,5.39,1.64,5.94,8.49,8.84,2.3,2.36,2.72,1.75,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.43,4.24,5.72,2.57,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2877,1874436,16410,74172,13109463.0,23.465119714377995,2.0,0.0
1756989180.516,5.4,1.64,5.94,8.49,8.84,2.3,2.36,2.72,1.75,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.43,4.24,5.72,2.57,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2886,1876644,16410,74174,13038053.0,23.492760553718117,2.0,0.0
1756989180.686,5.4,1.64,5.94,8.49,8.84,2.3,2.36,2.72,1.75,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.43,4.24,5.72,2.57,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2962,1878884,16410,74174,12899930.0,23.52080198493274,0.0,0.0
1756989180.857,5.4,1.64,5.94,8.49,8.84,2.3,2.36,2.72,1.75,4.57,2.96,4.28,0.47,2.18,4.27,6.15,7.43,4.24,5.72,2.57,5.17,1.38,2.28,4.67,7.26,5.36,4.6,2.41,3.6,3.5,12.44,9.26,11.42,13.94,12.47,8.21,7.37,2909,1877368,16410,74174,13129666.0,23.50182394487856,0.0,0.0
