Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757031113.332,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2356,2226960,17213,278535,4864429.0,27.878190025763068,0.0,0.0
1757031113.5,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2896,2589436,17213,278547,8466714.0,32.415844410115945,12.0,0.0
1757031113.669,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2985,3125396,17213,278547,8805825.0,39.1252575680568,0.0,0.0
1757031113.8379998,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2934,3665748,17213,278547,8929664.0,45.88965196077204,0.0,0.0
1757031114.0070002,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2935,4201220,17213,278547,8819436.0,52.59295609262685,0.0,0.0
1757031114.176,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2929,4740804,17213,278547,8905495.0,59.347736280354226,0.0,0.0
1757031114.345,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2931,5281620,17213,278547,8952674.0,66.11793925524964,0.0,0.0
1757031114.514,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2910,5819160,17213,278547,8850747.0,72.84713163699365,0.0,0.0
1757031114.6820002,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2935,6359984,17213,278547,8876930.0,79.61743475985769,0.0,0.0
1757031114.85,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2942,6900156,17213,278547,8865761.0,86.3795758232789,0.0,0.0
1757031115.018,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2914,7440160,17213,278547,8878090.0,93.139613779359,0.0,0.0
1757031115.19,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.77,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,3026,7694900,17213,278547,9173011.0,96.3285754702573,0.0,0.0
1757031115.3620002,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.76,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2947,7716156,17213,278547,9680701.0,96.59466862289032,0.0,0.0
1757031115.534,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.76,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2930,7709432,17213,278547,9522131.0,96.51049425526215,0.0,0.0
1757031115.706,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.76,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2937,7730536,17213,278547,9652075.0,96.77468459649131,0.0,0.0
1757031115.8779998,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.76,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2813,7713940,17213,278547,8795815.0,96.56692763558156,0.0,0.0
1757031116.052,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.76,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2561,7720648,17213,278547,8548928.0,96.6509017072725,0.0,0.0
1757031116.224,9.88,3.13,9.66,13.97,17.35,11.18,10.9,7.64,8.84,5.69,5.64,7.47,2.04,6.07,7.39,9.59,9.71,10.27,12.54,15.96,12.06,9.51,7.09,7.65,7.22,10.0,9.76,7.56,9.91,8.18,17.56,15.22,12.14,14.96,14.22,10.24,7.32,2784,7733532,17213,278547,8739907.0,96.81219001074088,0.0,0.0
