Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1744820086.203,32.08,32.68,27.35,36.07,32.23,2478,7701984,44933,80703,326781.0,96.41725649647354,0.0,0.0
1744820086.369,32.08,32.68,27.35,36.07,32.23,2482,7702236,44933,80703,313781.0,96.42041115748519,0.0,0.0
1744820086.545,32.08,32.68,27.35,36.07,32.23,2515,7701984,44933,80703,329955.0,96.41725649647354,0.0,0.0
1744820086.722,32.08,32.68,27.35,36.07,32.23,1836,7701984,44933,80703,331421.0,96.41725649647354,0.0,0.0
1744820086.901,32.08,32.68,27.35,36.07,32.23,2418,7701984,44933,80705,317809.0,96.41725649647354,2.0,0.0
1744820087.09,32.08,32.68,27.35,36.07,32.23,1693,7702236,44933,80706,358885.0,96.42041115748519,1.0,0.0
1744820087.29,32.08,32.68,27.35,36.07,32.23,2250,7702236,44933,80706,337342.0,96.42041115748519,0.0,0.0
1744820087.417,32.08,32.67,27.35,36.07,32.23,2390,7702236,44933,80709,830625.0,96.42041115748519,3.0,0.0
1744820087.544,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80709,1328060.0,96.42041115748519,0.0,0.0
1744820087.67,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80709,1361386.0,96.42041115748519,0.0,0.0
1744820087.797,32.08,32.67,27.35,36.07,32.23,3404,7702236,44933,80709,1353268.0,96.42041115748519,0.0,0.0
1744820087.924,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80711,1375485.0,96.42041115748519,2.0,0.0
1744820088.051,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80711,1406734.0,96.42041115748519,0.0,0.0
1744820088.178,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80711,1347042.0,96.42041115748519,0.0,0.0
1744820088.305,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80711,1370969.0,96.42041115748519,0.0,0.0
1744820088.433,32.08,32.67,27.35,36.07,32.23,3700,7702236,44933,80711,1365048.0,96.42041115748519,0.0,0.0
1744820088.56,32.08,32.67,27.35,36.08,32.23,3700,7702236,44933,80711,1342769.0,96.42041115748519,0.0,0.0
1744820088.685,32.08,32.67,27.35,36.08,32.23,3700,7702064,44933,80711,1357724.0,96.41825797615977,0.0,0.0
1744820088.811,32.08,32.67,27.35,36.08,32.23,3700,7701032,44933,80711,1334164.0,96.40533888820732,0.0,0.0
1744820088.937,32.08,32.67,27.35,36.08,32.23,3700,7700516,44933,80711,1333981.0,96.3988793442311,0.0,0.0
1744820089.065,32.08,32.67,27.35,36.08,32.23,3700,7699820,44933,80712,1444698.0,96.39016647096085,1.0,0.0
1744820089.192,32.08,32.67,27.35,36.08,32.23,3700,7699540,44933,80712,1355344.0,96.38666129205902,0.0,0.0
1744820089.318,32.08,32.67,27.35,36.08,32.22,3700,7700216,44933,80712,1366573.0,96.39512379540771,0.0,0.0
1744820089.446,32.08,32.67,27.35,36.08,32.22,3700,7700468,44933,80712,1360593.0,96.39827845641936,0.0,0.0
1744820089.573,32.08,32.67,27.35,36.08,32.22,3700,7701304,44933,80712,1429256.0,96.40874391914053,0.0,0.0
1744820089.7,32.08,32.67,27.35,36.08,32.22,3700,7702300,44933,80712,1365292.0,96.42121234123418,0.0,0.0
1744820089.827,32.08,32.67,27.35,36.08,32.22,3700,7702548,44933,80712,1352536.0,96.4243169282615,0.0,0.0
1744820089.954,32.08,32.67,27.34,36.08,32.22,3700,7702800,44933,80712,1360776.0,96.42747158927315,0.0,0.0
1744820090.081,32.08,32.67,27.34,36.08,32.22,3700,7702560,44933,80714,1463863.0,96.42446715021444,2.0,0.0
1744820090.207,32.08,32.67,27.34,36.09,32.22,3700,7702308,44933,80716,1367000.0,96.42131248920279,2.0,0.0
1744820090.334,32.08,32.67,27.34,36.09,32.22,3700,7701548,44933,80716,1360532.0,96.41179843218355,0.0,0.0
1744820090.462,32.08,32.67,27.34,36.09,32.22,3700,7701968,44933,80716,1356381.0,96.4170562005363,0.0,0.0
1744820090.588,32.08,32.67,27.34,36.09,32.22,3700,7701796,44933,80716,1362178.0,96.41490301921088,0.0,0.0
1744820090.715,32.08,32.67,27.34,36.09,32.22,3700,7701956,44933,80716,1358273.0,96.41690597858336,0.0,0.0
1744820090.841,32.08,32.67,27.34,36.09,32.22,3700,7702872,44933,80716,1364133.0,96.42837292099077,0.0,0.0
1744820090.968,32.08,32.67,27.34,36.09,32.22,3700,7704548,44933,80716,1366146.0,96.44935392041741,0.0,0.0
1744820091.095,32.08,32.67,27.34,36.09,32.22,3700,7705300,44933,80720,1515927.0,96.45876782946804,4.0,0.0
1744820091.222,32.08,32.67,27.34,36.09,32.22,3700,7704724,44933,80720,1365169.0,96.45155717572713,0.0,0.0
1744820091.349,32.08,32.67,27.34,36.09,32.22,3700,7704048,44933,80720,1347775.0,96.44309467237844,0.0,0.0
1744820091.476,32.08,32.67,27.34,36.09,32.22,3700,7703788,44933,80720,1363034.0,96.43983986339816,0.0,0.0
1744820091.603,32.08,32.67,27.34,36.09,32.22,3700,7703700,44933,80720,1357113.0,96.43873823574332,0.0,0.0
1744820091.73,32.08,32.67,27.34,36.1,32.22,3700,7703696,44933,80720,1364254.0,96.438688161759,0.0,0.0
1744820091.857,32.08,32.67,27.34,36.1,32.22,3700,7703192,44933,80720,1371762.0,96.4323788397357,0.0,0.0
1744820091.983,32.08,32.67,27.34,36.1,32.22,3700,7702768,44933,80720,1341183.0,96.42707099739866,0.0,0.0
1744820092.109,32.08,32.67,27.34,36.1,32.22,3700,7702184,44933,80720,1398556.0,96.41976019568914,0.0,0.0
1744820092.238,32.08,32.67,27.34,36.1,32.22,3699,7702512,44933,80724,1320309.0,96.4238662624027,4.0,0.0
1744820092.365,32.08,32.67,27.34,36.1,32.22,3700,7695428,44933,80724,1623654.0,96.33518523618646,0.0,0.0
1744820092.492,32.08,32.67,27.34,36.1,32.22,3700,7695428,44933,80724,1347652.0,96.33518523618646,0.0,0.0
1744820092.619,32.08,32.67,27.34,36.1,32.22,3700,7696184,44933,80724,1349850.0,96.3446492192214,0.0,0.0
1744820092.747,32.08,32.67,27.34,36.1,32.22,3700,7696436,44933,80724,1352292.0,96.34780388023304,0.0,0.0
1744820092.874,32.08,32.67,27.34,36.1,32.22,3700,7697944,44933,80724,1361019.0,96.3666817723186,0.0,0.0
1744820093.006,32.08,32.67,27.34,36.11,32.21,3700,7700716,44933,80724,1373104.0,96.4013830434467,0.0,0.0
1744820093.132,32.08,32.67,27.34,36.11,32.21,3700,7702420,44933,80724,1448667.0,96.42271456076352,0.0,0.0
1744820093.259,32.08,32.67,27.34,36.11,32.21,3700,7703004,44933,80724,1337703.0,96.43002536247305,0.0,0.0
1744820093.386,32.08,32.67,27.34,36.11,32.21,3700,7702924,44933,80724,1347470.0,96.42902388278681,0.0,0.0
