Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733755312.221,30.6,42.94,24.74,20.84,33.86,6282900,24783,26204,1516170.0
1733755312.337,30.6,42.94,24.74,20.84,33.86,6282540,24783,26204,1522153.0
1733755312.452,30.6,42.93,24.75,20.84,33.85,6282536,24783,26204,1523799.0
1733755312.568,30.6,42.93,24.75,20.84,33.85,6282492,24783,26204,1513973.0
1733755312.684,30.6,42.93,24.76,20.84,33.85,6282432,24783,26204,1532956.0
1733755312.8,30.6,42.93,24.76,20.84,33.85,6282624,24783,26204,1513789.0
1733755312.916,30.6,42.92,24.77,20.84,33.85,6282716,24783,26204,1523861.0
1733755313.032,30.6,42.92,24.77,20.83,33.84,6283112,24783,26204,1539547.0
1733755313.147,30.6,42.92,24.78,20.83,33.84,6282448,24783,26204,1501583.0
1733755313.263,30.6,42.92,24.78,20.83,33.84,6282840,24783,26204,1531856.0
1733755313.379,30.6,42.91,24.79,20.83,33.84,6282688,24783,26204,1533627.0
1733755313.495,30.6,42.91,24.79,20.83,33.84,6282600,24783,26204,1510067.0
1733755313.611,30.6,42.91,24.79,20.83,33.85,6282084,24783,26204,1537166.0
1733755313.727,30.6,42.91,24.79,20.83,33.85,6282684,24783,26204,1531796.0
1733755313.843,30.6,42.9,24.79,20.83,33.86,6282732,24783,26204,1506039.0
1733755313.958,30.6,42.9,24.79,20.83,33.86,6282664,24783,26204,1524654.0
1733755314.074,30.6,42.9,24.78,20.83,33.87,6282152,24783,26204,1512264.0
1733755314.19,30.6,42.9,24.78,20.83,33.87,6282924,24783,26206,1531002.0
1733755314.305,30.6,42.89,24.78,20.82,33.88,6282264,24783,26206,1509823.0
1733755314.421,30.6,42.89,24.78,20.82,33.88,6282752,24783,26206,1531185.0
1733755314.537,30.6,42.89,24.78,20.82,33.88,6282596,24783,26206,1586605.0
1733755314.653,30.6,42.89,24.78,20.82,33.89,6282736,24783,26206,1835017.0
1733755314.768,30.6,42.88,24.78,20.82,33.89,6282072,24783,26206,1852961.0
1733755314.89,30.6,42.88,24.78,20.82,33.9,6286848,24783,26210,1982905.0
1733755315.006,30.6,42.88,24.77,20.82,33.9,6279832,24783,26210,1988948.0
1733755315.122,30.6,42.88,24.77,20.82,33.91,6279828,24783,26210,1870051.0
1733755315.238,30.6,42.87,24.77,20.82,33.91,6280332,24783,26210,1866207.0
1733755315.354,30.6,42.87,24.77,20.82,33.92,6280584,24783,26210,1873530.0
1733755315.47,30.6,42.87,24.77,20.82,33.92,6280836,24783,26210,1852778.0
1733755315.585,30.6,42.87,24.77,20.82,33.93,6281192,24783,26210,1869198.0
1733755315.701,30.6,42.86,24.77,20.82,33.93,6281648,24783,26210,1856989.0
1733755315.816,30.6,42.86,24.77,20.82,33.94,6280608,24783,26210,1842830.0
1733755315.932,30.6,42.86,24.76,20.81,33.94,6280344,24783,26210,1845698.0
1733755316.048,30.6,42.86,24.76,20.81,33.95,6279540,24783,26210,1889217.0
1733755316.163,30.6,42.85,24.76,20.81,33.95,6280392,24783,26210,1849666.0
1733755316.279,30.6,42.85,24.76,20.81,33.96,6281392,24783,26210,1858881.0
1733755316.395,30.6,42.85,24.76,20.81,33.96,6282540,24783,26210,1846675.0
1733755316.51,30.6,42.85,24.76,20.81,33.97,6282288,24783,26210,1832271.0
1733755316.626,30.6,42.84,24.76,20.81,33.97,6281132,24783,26210,1858699.0
1733755316.742,30.6,42.84,24.75,20.81,33.98,6280880,24783,26210,1843440.0
1733755316.857,30.6,42.84,24.75,20.81,33.98,6281380,24783,26210,1845333.0
1733755316.973,30.6,42.84,24.75,20.81,33.99,6280372,24783,26210,1847651.0
1733755317.089,30.6,42.83,24.75,20.81,33.99,6279736,24783,26210,1857722.0
1733755317.205,30.6,42.83,24.75,20.8,34.0,6279728,24783,26210,1870296.0
1733755317.321,30.6,42.83,24.75,20.8,34.0,6279980,24783,26210,1849543.0
1733755317.437,30.6,42.83,24.75,20.8,34.01,6279828,24783,26210,1865169.0
1733755317.553,30.6,42.82,24.74,20.8,34.01,6279320,24783,26210,1860712.0
1733755317.668,30.6,42.82,24.74,20.8,34.02,6279212,24783,26210,1869991.0
1733755317.784,30.6,42.82,24.74,20.8,34.02,6279564,24783,26210,1868281.0
1733755317.901,30.6,42.82,24.74,20.8,34.02,6279204,24783,26210,1875728.0
1733755318.016,30.6,42.81,24.74,20.8,34.03,6279204,24783,26210,1882929.0
1733755318.132,30.6,42.81,24.74,20.8,34.03,6279052,24783,26210,1872615.0
1733755318.248,30.6,42.81,24.74,20.8,34.04,6278188,24783,26210,1827510.0
1733755318.363,30.6,42.81,24.73,20.8,34.04,6279044,24783,26210,1852901.0
1733755318.479,30.6,42.8,24.73,20.79,34.05,6279288,24783,26210,1871761.0
1733755318.596,30.6,42.8,24.73,20.79,34.05,6280040,24783,26210,1874263.0
1733755318.712,30.6,42.8,24.73,20.79,34.06,6280184,24783,26210,1875116.0
1733755318.828,30.6,42.8,24.73,20.79,34.06,6279932,24783,26210,1878963.0
1733755318.943,30.6,42.79,24.73,20.79,34.07,6279528,24783,26210,1867610.0
1733755319.059,30.6,42.79,24.73,20.79,34.07,6279020,24783,26210,1875849.0
1733755319.175,30.6,42.79,24.73,20.79,34.08,6278912,24783,26210,1871822.0
1733755319.29,30.6,42.79,24.73,20.79,34.08,6278256,24783,26210,1871577.0
1733755319.406,30.6,42.78,24.72,20.79,34.09,6278504,24783,26210,1872432.0
1733755319.522,30.6,42.78,24.72,20.79,34.09,6278752,24783,26210,1882136.0
1733755319.637,30.6,42.78,24.72,20.78,34.1,6279252,24783,26210,1855037.0
1733755319.753,30.6,42.78,24.72,20.78,34.1,6280252,24783,26210,1884517.0
1733755319.869,30.6,42.77,24.72,20.78,34.11,6281252,24783,26210,1876948.0
1733755319.985,30.6,42.77,24.72,20.78,34.11,6282004,24783,26213,1852839.0
1733755320.101,30.6,42.77,24.72,20.78,34.12,6282504,24783,26213,1977961.0
1733755320.216,30.6,42.77,24.72,20.78,34.12,6282644,24783,26213,1877315.0
1733755320.332,30.6,42.76,24.71,20.78,34.13,6282596,24783,26213,1874507.0
1733755320.448,30.6,42.76,24.71,20.78,34.13,6282736,24783,26213,1848079.0
1733755320.563,30.6,42.76,24.71,20.78,34.14,6282584,24783,26215,1860163.0
1733755320.679,30.6,42.76,24.71,20.78,34.14,6282072,24783,26215,1865047.0
1733755320.795,30.6,42.75,24.71,20.78,34.15,6282868,24783,26215,1858821.0
1733755320.911,30.6,42.75,24.71,20.77,34.15,6282968,24783,26215,1867549.0
1733755321.027,30.6,42.75,24.71,20.77,34.16,6282356,24783,26215,1877558.0
1733755321.144,30.6,42.75,24.71,20.77,34.16,6281952,24783,26215,1636471.0
1733755321.259,30.6,42.74,24.71,20.78,34.16,6282196,24783,26215,1725521.0
1733755321.375,30.6,42.74,24.7,20.78,34.15,6282196,24783,26215,1727229.0
1733755321.491,30.6,42.74,24.7,20.79,34.15,6282444,24783,26215,1706050.0
1733755321.607,30.6,42.74,24.7,20.79,34.15,6282332,24783,26215,1727535.0
1733755321.723,30.6,42.73,24.7,20.8,34.15,6281680,24783,26215,1726192.0
1733755321.839,30.6,42.73,24.7,20.81,34.15,6282180,24783,26215,1733333.0
1733755321.954,30.6,42.73,24.7,20.81,34.15,6282328,24783,26215,1729610.0
1733755322.071,30.6,42.73,24.7,20.82,34.14,6282832,24783,26215,1734493.0
1733755322.186,30.6,42.72,24.7,20.82,34.14,6282936,24783,26215,1741083.0
1733755322.302,30.6,42.72,24.69,20.83,34.14,6282884,24783,26215,1737606.0
1733755322.418,30.6,42.72,24.69,20.84,34.14,6282928,24783,26215,1711971.0
1733755322.534,30.6,42.71,24.69,20.84,34.14,6281912,24783,26215,1748103.0
1733755322.65,30.6,42.71,24.69,20.85,34.13,6281800,24783,26215,1730281.0
1733755322.766,30.6,42.71,24.69,20.85,34.13,6281400,24783,26215,1726192.0
1733755322.881,30.6,42.71,24.69,20.86,34.13,6280948,24783,26215,1727780.0
1733755322.997,30.6,42.7,24.69,20.86,34.13,6280336,24783,26215,1731745.0
1733755323.113,30.6,42.7,24.69,20.87,34.13,6280116,24783,26215,1706905.0
1733755323.229,30.6,42.7,24.69,20.88,34.13,6280340,24783,26215,1727230.0
1733755323.344,30.6,42.7,24.69,20.88,34.12,6280228,24783,26215,1718440.0
1733755323.46,30.6,42.7,24.69,20.88,34.12,6280828,24783,26215,1712825.0
1733755323.576,30.6,42.7,24.68,20.88,34.12,6281328,24783,26215,1706599.0
1733755323.692,30.6,42.71,24.68,20.88,34.12,6282076,24783,26215,1717220.0
1733755323.808,30.6,42.71,24.68,20.88,34.12,6282176,24783,26215,1724971.0
1733755323.924,30.6,42.71,24.68,20.88,34.11,6282252,24783,26215,1719235.0
1733755324.04,30.6,42.72,24.68,20.88,34.11,6282668,24783,26215,1731258.0
1733755324.156,30.6,42.72,24.68,20.88,34.11,6282628,24783,26215,1725641.0
1733755324.272,30.6,42.73,24.68,20.88,34.11,6282768,24783,26215,1724667.0
1733755324.388,30.6,42.73,24.68,20.88,34.11,6283512,24783,26215,1723079.0
1733755324.504,30.6,42.73,24.67,20.87,34.11,6282600,24783,26215,1725277.0
1733755324.62,30.6,42.74,24.67,20.87,34.1,6282636,24783,26215,1753535.0
1733755324.735,30.6,42.74,24.67,20.87,34.1,6282588,24783,26215,1725947.0
1733755324.851,30.6,42.75,24.67,20.87,34.1,6282580,24783,26215,1730404.0
1733755324.969,30.6,42.75,24.67,20.87,34.1,6283116,24783,26219,1842769.0
1733755325.085,30.6,42.76,24.67,20.87,34.1,6283616,24783,26219,1780025.0
1733755325.202,30.6,42.76,24.67,20.87,34.09,6282816,24783,26219,1721247.0
1733755325.317,30.6,42.75,24.66,20.88,34.09,6282456,24783,26219,1754940.0
1733755325.433,30.6,42.75,24.66,20.88,34.09,6282412,24783,26219,1714290.0
1733755325.549,30.6,42.76,24.66,20.88,34.09,6282156,24783,26219,1743159.0
1733755325.665,30.6,42.76,24.66,20.88,34.09,6282008,24783,26219,1739986.0
1733755325.781,30.6,42.77,24.66,20.88,34.09,6280892,24783,26219,1731746.0
1733755325.897,30.6,42.77,24.66,20.88,34.08,6280132,24783,26219,1732051.0
1733755326.013,30.6,42.77,24.66,20.88,34.08,6279372,24783,26219,1731197.0
1733755326.128,30.6,42.78,24.66,20.88,34.08,6279660,24783,26219,1731868.0
1733755326.244,30.6,42.78,24.66,20.87,34.08,6279400,24783,26219,1710384.0
1733755326.36,30.6,42.79,24.66,20.87,34.08,6279144,24783,26219,1727840.0
1733755326.475,30.6,42.79,24.65,20.87,34.07,6279140,24783,26219,1725093.0
1733755326.592,30.6,42.79,24.65,20.87,34.07,6279032,24783,26219,1730037.0
1733755326.707,30.6,42.8,24.65,20.87,34.07,6280032,24783,26219,1730586.0
1733755326.825,30.6,42.8,24.65,20.87,34.07,6281648,24783,26219,2231196.0
1733755326.943,30.6,42.81,24.66,20.87,34.07,6281536,24783,26219,2603447.0
