Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733755972.281,30.42,40.92,24.26,20.68,35.79,6279400,24791,27860,1143247.0
1733755972.397,30.42,40.92,24.26,20.69,35.79,6279504,24791,27860,1135251.0
1733755972.513,30.42,40.92,24.26,20.69,35.78,6279848,24791,27860,1135983.0
1733755972.629,30.42,40.92,24.26,20.69,35.78,6280240,24791,27860,1142209.0
1733755972.745,30.42,40.92,24.26,20.69,35.78,6280596,24791,27860,1145261.0
1733755972.86,30.42,40.93,24.26,20.69,35.78,6281092,24791,27860,1140134.0
1733755972.976,30.42,40.93,24.26,20.69,35.78,6281092,24791,27860,1140072.0
1733755973.092,30.42,40.93,24.26,20.68,35.78,6281484,24791,27860,1148618.0
1733755973.208,30.42,40.93,24.26,20.69,35.78,6282232,24791,27860,1350583.0
1733755973.325,30.42,40.93,24.25,20.69,35.77,6283180,24791,27860,1472774.0
1733755973.442,30.42,40.93,24.25,20.7,35.77,6282924,24791,27860,1468197.0
1733755973.557,30.42,40.93,24.25,20.7,35.77,6282916,24791,27860,1499080.0
1733755973.673,30.42,40.93,24.25,20.7,35.77,6282304,24791,27860,1470395.0
1733755973.789,30.42,40.92,24.25,20.71,35.77,6282300,24791,27860,1474910.0
1733755973.905,30.42,40.92,24.25,20.71,35.77,6282548,24791,27860,1464108.0
1733755974.021,30.42,40.92,24.25,20.72,35.77,6281892,24791,27860,1459592.0
1733755974.136,30.42,40.92,24.25,20.72,35.77,6281784,24791,27860,1435847.0
1733755974.252,30.42,40.92,24.25,20.72,35.76,6281784,24791,27860,1358030.0
1733755974.368,30.42,40.93,24.25,20.72,35.76,6281784,24791,27860,1487910.0
1733755974.484,30.42,40.93,24.25,20.72,35.76,6282036,24791,27860,1493344.0
1733755974.6,30.42,40.93,24.25,20.72,35.76,6282540,24791,27860,1487789.0
1733755974.715,30.42,40.94,24.25,20.71,35.76,6283400,24791,27860,1494319.0
1733755974.831,30.42,40.94,24.24,20.72,35.76,6284600,24791,27860,1501706.0
1733755974.947,30.42,40.93,24.24,20.72,35.75,6284452,24791,27860,1497311.0
1733755975.063,30.42,40.94,24.24,20.72,35.75,6283752,24791,27860,1476742.0
1733755975.179,30.42,40.94,24.24,20.72,35.75,6282640,24791,27860,1502437.0
1733755975.295,30.42,40.93,24.24,20.73,35.75,6282632,24791,27860,1526058.0
1733755975.411,30.42,40.93,24.24,20.73,35.75,6282628,24791,27860,1509579.0
1733755975.526,30.42,40.93,24.24,20.74,35.75,6282872,24791,27863,1491939.0
1733755975.642,30.42,40.93,24.24,20.74,35.75,6283624,24791,27863,1517208.0
1733755975.758,30.42,40.93,24.24,20.74,35.74,6284372,24791,27863,1520443.0
1733755975.874,30.42,40.92,24.24,20.75,35.74,6284768,24791,27863,1486446.0
1733755975.989,30.42,40.92,24.24,20.75,35.74,6285372,24791,27863,1498654.0
1733755976.105,30.42,40.92,24.24,20.76,35.74,6286120,24791,27863,1504391.0
1733755976.221,30.42,40.92,24.24,20.76,35.74,6285960,24791,27863,1484066.0
