Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733754198.694,31.89,39.07,25.76,22.32,40.4,6231992,24424,23028,1535763.0
1733754198.81,31.89,39.06,25.76,22.32,40.42,6231988,24424,23028,1531247.0
1733754198.926,31.89,39.05,25.75,22.31,40.43,6231376,24424,23028,1533015.0
1733754199.041,31.89,39.04,25.75,22.31,40.45,6231980,24424,23028,1506955.0
1733754199.157,31.89,39.04,25.76,22.31,40.45,6231120,24424,23028,1536556.0
1733754199.273,31.89,39.03,25.78,22.3,40.44,6230928,24424,23028,1533199.0
1733754199.389,31.89,39.02,25.8,22.3,40.43,6230496,24424,23028,1532101.0
1733754199.505,31.89,39.02,25.82,22.3,40.42,6231116,24424,23028,1537960.0
1733754199.62,31.89,39.01,25.83,22.29,40.41,6231740,24424,23028,1520930.0
1733754199.736,31.89,39.0,25.85,22.29,40.4,6231972,24424,23028,1525571.0
1733754199.852,31.89,38.99,25.87,22.29,40.39,6233392,24424,23028,1529293.0
1733754199.968,31.89,38.98,25.89,22.29,40.39,6234380,24424,23028,1526058.0
1733754200.084,31.89,38.98,25.91,22.28,40.38,6235152,24424,23028,1725031.0
1733754200.199,31.89,38.97,25.92,22.28,40.37,6236248,24424,23028,1530636.0
1733754200.315,31.89,38.96,25.94,22.28,40.36,6236844,24424,23028,1527524.0
1733754200.431,31.89,38.95,25.96,22.27,40.36,6236688,24424,23028,1537777.0
1733754200.547,31.89,38.95,25.98,22.27,40.35,6236472,24424,23028,1513057.0
1733754200.662,31.89,38.94,26.0,22.27,40.34,6236972,24424,23028,1532711.0
1733754200.778,31.89,38.93,26.02,22.26,40.33,6236820,24424,23031,1534054.0
1733754200.894,31.89,38.93,26.04,22.26,40.32,6236560,24424,23031,1514644.0
1733754201.009,31.89,38.92,26.05,22.26,40.32,6236804,24424,23031,1540035.0
1733754201.125,31.89,38.91,26.07,22.25,40.31,6236840,24424,23031,1536191.0
1733754201.241,31.89,38.91,26.09,22.25,40.3,6236684,24424,23031,1522090.0
1733754201.356,31.89,38.9,26.11,22.25,40.29,6236776,24424,23031,1505001.0
1733754201.472,31.89,38.89,26.12,22.24,40.28,6236768,24424,23031,1543636.0
1733754201.588,31.89,38.88,26.14,22.24,40.27,6236504,24424,23031,1542049.0
1733754201.704,31.89,38.88,26.16,22.24,40.26,6236788,24424,23031,1519589.0
1733754201.819,31.89,38.87,26.18,22.23,40.26,6236688,24424,23031,1528743.0
1733754201.936,31.89,38.86,26.2,22.23,40.25,6236428,24424,23031,1530880.0
1733754202.052,31.88,38.85,26.22,22.23,40.24,6236828,24424,23031,1536495.0
1733754202.167,31.88,38.85,26.24,22.22,40.23,6236216,24424,23031,1536374.0
1733754202.283,31.88,38.84,26.25,22.22,40.22,6236316,24424,23031,1530452.0
1733754202.399,31.88,38.83,26.27,22.21,40.21,6236060,24424,23035,1539425.0
1733754202.515,31.88,38.82,26.29,22.21,40.21,6235448,24424,23035,1520199.0
1733754202.63,31.88,38.81,26.31,22.21,40.2,6235440,24424,23035,1532955.0
1733754202.746,31.88,38.81,26.33,22.2,40.19,6235408,24424,23035,1529354.0
1733754202.861,31.88,38.8,26.34,22.2,40.18,6235508,24424,23035,1503536.0
1733754202.977,31.88,38.79,26.36,22.2,40.17,6235000,24424,23035,1531917.0
1733754203.093,31.88,38.78,26.38,22.2,40.17,6234996,24424,23035,1521420.0
1733754203.209,31.88,38.78,26.39,22.2,40.16,6235388,24424,23035,1348751.0
1733754203.324,31.88,38.77,26.41,22.19,40.15,6235992,24424,23035,1842280.0
1733754203.44,31.88,38.76,26.43,22.19,40.14,6236640,24424,23035,1846187.0
1733754203.556,31.88,38.75,26.45,22.19,40.13,6236888,24424,23035,1874935.0
1733754203.672,31.88,38.75,26.47,22.18,40.12,6236888,24424,23035,1847712.0
1733754203.788,31.88,38.74,26.48,22.18,40.12,6236632,24424,23035,1864375.0
1733754203.904,31.88,38.73,26.5,22.18,40.11,6236228,24424,23035,1841609.0
1733754204.019,31.88,38.73,26.52,22.17,40.1,6235468,24424,23035,1859126.0
1733754204.136,31.88,38.72,26.54,22.16,40.09,6234460,24424,23035,1833248.0
1733754204.252,31.88,38.71,26.53,22.16,40.1,6235716,24424,23035,1906489.0
1733754204.367,31.88,38.7,26.53,22.16,40.12,6236864,24424,23035,1889460.0
1733754204.483,31.88,38.69,26.52,22.15,40.13,6236764,24424,23035,1880245.0
1733754204.599,31.88,38.69,26.52,22.15,40.15,6236776,24424,23035,1856746.0
1733754204.715,31.88,38.68,26.51,22.15,40.16,6236728,24424,23035,1880549.0
1733754204.83,31.88,38.67,26.51,22.14,40.18,6236740,24424,23035,1873957.0
1733754204.946,31.88,38.66,26.5,22.14,40.19,6237044,24424,23035,1869136.0
1733754205.062,31.88,38.65,26.5,22.14,40.21,6236536,24424,23035,1857173.0
1733754205.178,31.88,38.65,26.49,22.14,40.22,6236036,24424,23035,1878292.0
1733754205.293,31.88,38.64,26.49,22.13,40.24,6236640,24424,23035,1877680.0
1733754205.409,31.88,38.63,26.48,22.13,40.25,6236692,24424,23035,1849849.0
1733754205.525,31.88,38.63,26.48,22.13,40.27,6236696,24424,23035,1875422.0
1733754205.641,31.88,38.62,26.47,22.13,40.28,6236936,24424,23035,1874385.0
1733754205.756,31.88,38.61,26.47,22.13,40.3,6236452,24424,23039,2006464.0
1733754205.872,31.88,38.61,26.47,22.12,40.31,6236532,24424,23039,1847958.0
1733754205.988,31.88,38.6,26.46,22.12,40.32,6236832,24424,23049,1877496.0
1733754206.104,31.88,38.59,26.46,22.11,40.34,6236820,24424,23049,1877987.0
1733754206.22,31.88,38.58,26.45,22.11,40.35,6236852,24424,23049,1884760.0
1733754206.336,31.88,38.58,26.45,22.11,40.37,6236568,24424,23049,1875972.0
1733754206.452,31.88,38.57,26.44,22.1,40.38,6236700,24424,23049,1880123.0
1733754206.568,31.88,38.56,26.44,22.1,40.4,6236648,24424,23049,1875850.0
1733754206.683,31.87,38.56,26.43,22.09,40.41,6236932,24424,23049,1861933.0
1733754206.799,31.87,38.55,26.43,22.09,40.43,6236924,24424,23049,1851192.0
1733754206.915,31.87,38.54,26.42,22.09,40.44,6236512,24424,23049,1842402.0
1733754207.031,31.87,38.53,26.44,22.08,40.43,6236508,24424,23049,1857417.0
1733754207.147,31.87,38.52,26.46,22.08,40.43,6236620,24424,23049,1856868.0
1733754207.262,31.87,38.52,26.48,22.08,40.42,6236364,24424,23049,1863887.0
1733754207.378,31.87,38.51,26.5,22.07,40.41,6235856,24424,23049,1832698.0
1733754207.494,31.87,38.5,26.51,22.07,40.4,6235596,24424,23049,1850947.0
1733754207.609,31.87,38.5,26.53,22.06,40.39,6235592,24424,23049,1872005.0
1733754207.725,31.87,38.49,26.55,22.06,40.39,6234980,24424,23049,1834589.0
1733754207.841,31.87,38.48,26.57,22.06,40.38,6235328,24424,23049,1837765.0
1733754207.956,31.87,38.48,26.59,22.06,40.37,6235072,24424,23049,1855403.0
1733754208.072,31.87,38.47,26.6,22.06,40.36,6235068,24424,23049,1851679.0
1733754208.188,31.87,38.46,26.62,22.05,40.35,6235208,24424,23049,1859371.0
1733754208.303,31.87,38.45,26.64,22.05,40.34,6235708,24424,23049,1862116.0
1733754208.419,31.87,38.45,26.64,22.05,40.35,6237316,24424,23049,1845638.0
1733754208.535,31.87,38.44,26.63,22.04,40.37,6237016,24424,23049,1853815.0
1733754208.65,31.87,38.43,26.63,22.04,40.38,6236908,24424,23049,1862789.0
1733754208.766,31.87,38.43,26.62,22.03,40.4,6236456,24424,23049,1831172.0
1733754208.882,31.87,38.42,26.62,22.03,40.41,6236644,24424,23049,1866328.0
1733754208.997,31.87,38.41,26.61,22.03,40.43,6236532,24424,23049,1850704.0
1733754209.113,31.87,38.4,26.61,22.03,40.44,6236780,24424,23049,1833002.0
1733754209.229,31.87,38.4,26.6,22.02,40.46,6237680,24424,23049,1883785.0
1733754209.345,31.87,38.39,26.6,22.02,40.47,6237128,24424,23049,1853450.0
1733754209.46,31.87,38.39,26.59,22.02,40.49,6236988,24424,23049,1884883.0
1733754209.576,31.87,38.38,26.59,22.01,40.5,6236876,24424,23049,1863154.0
1733754209.692,31.87,38.37,26.59,22.01,40.5,6236576,24424,23049,1868770.0
1733754209.808,31.87,38.36,26.61,22.01,40.5,6236924,24424,23049,1857356.0
1733754209.924,31.87,38.36,26.62,22.0,40.49,6236808,24424,23049,1586666.0
1733754210.04,31.87,38.35,26.64,22.0,40.48,6236904,24424,23049,1738826.0
1733754210.158,31.87,38.34,26.66,22.01,40.47,6237084,24424,23049,2292718.0
1733754210.274,31.88,38.33,26.68,22.02,40.46,6237080,24424,23049,2352350.0
1733754210.39,31.88,38.33,26.68,22.02,40.47,6236988,24424,23049,1732235.0
1733754210.505,31.88,38.32,26.68,22.02,40.49,6237240,24424,23049,1727595.0
1733754210.621,31.88,38.31,26.67,22.01,40.5,6237632,24424,23049,1748103.0
1733754210.737,31.88,38.31,26.66,22.01,40.52,6237332,24424,23049,1760799.0
1733754210.852,31.88,38.3,26.66,22.01,40.53,6237476,24424,23052,1737361.0
1733754210.968,31.88,38.29,26.65,22.0,40.55,6237844,24424,23052,1751949.0
1733754211.084,31.87,38.29,26.65,22.0,40.56,6237884,24424,23052,1730770.0
1733754211.2,31.87,38.28,26.65,22.0,40.57,6236732,24424,23052,1744869.0
1733754211.315,31.87,38.27,26.64,21.99,40.59,6236732,24424,23052,1756098.0
1733754211.431,31.87,38.26,26.64,21.99,40.6,6236700,24424,23052,1731808.0
1733754211.547,31.87,38.26,26.63,21.99,40.62,6237296,24424,23052,1736385.0
1733754211.663,31.87,38.25,26.63,21.98,40.63,6237692,24424,23052,1749323.0
1733754211.778,31.87,38.24,26.62,21.98,40.65,6237388,24424,23052,1738522.0
1733754211.894,31.87,38.24,26.62,21.97,40.66,6237084,24424,23052,1708002.0
1733754212.01,31.87,38.23,26.61,21.97,40.67,6237268,24424,23052,1748836.0
1733754212.126,31.87,38.22,26.61,21.97,40.69,6237108,24424,23052,1749752.0
1733754212.242,31.87,38.22,26.6,21.96,40.7,6237344,24424,23052,1748348.0
1733754212.358,31.87,38.21,26.6,21.96,40.72,6237336,24424,23052,1752376.0
1733754212.473,31.87,38.2,26.59,21.96,40.73,6236936,24424,23052,1724299.0
1733754212.589,31.87,38.2,26.59,21.96,40.75,6237240,24424,23052,1740901.0
1733754212.706,31.87,38.19,26.58,21.95,40.76,6237312,24424,23052,1741512.0
1733754212.821,31.87,38.18,26.58,21.95,40.77,6237060,24424,23052,1731808.0
1733754212.937,31.87,38.18,26.57,21.95,40.79,6236964,24424,23052,1750361.0
1733754213.053,31.87,38.17,26.57,21.94,40.8,6236896,24424,23052,1743221.0
1733754213.169,31.87,38.16,26.57,21.94,40.82,6237260,24424,23052,1787776.0
1733754213.284,31.87,38.16,26.56,21.94,40.83,6236704,24424,23052,1721064.0
1733754213.4,31.87,38.15,26.56,21.94,40.85,6236696,24424,23052,1728817.0
1733754213.516,31.87,38.14,26.55,21.93,40.86,6236956,24424,23052,1742489.0
1733754213.632,31.87,38.13,26.55,21.93,40.87,6236804,24424,23052,1726618.0
1733754213.747,31.87,38.13,26.55,21.93,40.89,6236892,24424,23052,1744320.0
1733754213.863,31.87,38.12,26.54,21.92,40.9,6236884,24424,23052,1734554.0
1733754213.979,31.87,38.11,26.54,21.92,40.92,6237492,24424,23052,1749019.0
1733754214.095,31.87,38.1,26.53,21.91,40.93,6237128,24424,23052,1750788.0
1733754214.211,31.87,38.1,26.53,21.91,40.94,6237632,24424,23052,1749935.0
1733754214.326,31.87,38.09,26.52,21.91,40.96,6237228,24424,23052,1740107.0
1733754214.442,31.87,38.08,26.52,21.9,40.97,6236824,24424,23052,1753048.0
1733754214.558,31.87,38.08,26.51,21.9,40.99,6236836,24424,23052,1728145.0
1733754214.674,31.87,38.07,26.51,21.9,41.0,6236328,24424,23052,1739009.0
1733754214.79,31.87,38.06,26.5,21.89,41.02,6236400,24424,23052,1720333.0
1733754214.906,31.87,38.06,26.5,21.89,41.03,6235888,24424,23052,1757258.0
1733754215.022,31.87,38.05,26.49,21.89,41.04,6235780,24424,23052,1736447.0
1733754215.138,31.87,38.04,26.49,21.89,41.06,6235776,24424,23052,1763850.0
1733754215.253,31.87,38.03,26.48,21.89,41.07,6235880,24424,23052,1729853.0
1733754215.369,31.87,38.03,26.48,21.88,41.09,6236268,24424,23052,1754269.0
1733754215.485,31.87,38.02,26.48,21.88,41.1,6236012,24424,23052,1753352.0
1733754215.603,31.88,38.01,26.49,21.88,41.11,6235756,24424,23052,1818233.0
1733754215.724,31.88,38.01,26.51,21.88,41.13,6236008,24424,23056,1872981.0
1733754215.842,31.89,38.0,26.5,21.89,41.14,6235352,24424,23056,2714043.0
1733754215.96,31.89,38.0,26.5,21.91,41.16,6235428,24424,23056,2607232.0
