Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733755083.996,30.69,42.9,25.49,20.68,33.66,6265136,24609,25513,1143917.0
1733755084.112,30.69,42.9,25.49,20.69,33.66,6265892,24609,25513,1148008.0
1733755084.228,30.69,42.9,25.49,20.7,33.65,6265892,24609,25513,1129026.0
1733755084.344,30.69,42.89,25.49,20.7,33.65,6266648,24609,25513,1242306.0
1733755084.46,30.69,42.89,25.48,20.71,33.65,6266648,24609,25513,1488582.0
1733755084.576,30.69,42.89,25.48,20.72,33.65,6266648,24609,25513,1452756.0
1733755084.692,30.69,42.88,25.48,20.73,33.65,6267400,24609,25513,1465572.0
1733755084.808,30.69,42.88,25.48,20.73,33.64,6268156,24609,25513,1485042.0
1733755084.924,30.69,42.89,25.48,20.73,33.64,6268004,24609,25513,1482663.0
1733755085.04,30.69,42.89,25.48,20.73,33.64,6268272,24609,25513,1491085.0
1733755085.156,30.69,42.89,25.47,20.74,33.64,6267900,24609,25513,1499996.0
1733755085.272,30.69,42.88,25.47,20.74,33.63,6267160,24609,25513,1493832.0
1733755085.388,30.69,42.88,25.47,20.75,33.63,6267388,24609,25513,1290645.0
1733755085.503,30.69,42.88,25.47,20.76,33.63,6267256,24609,25513,1504391.0
1733755085.619,30.69,42.87,25.47,20.76,33.63,6267020,24609,25513,1525692.0
1733755085.735,30.69,42.87,25.47,20.77,33.62,6266720,24609,25513,1486080.0
1733755085.85,30.69,42.87,25.47,20.78,33.62,6266128,24609,25515,1505185.0
1733755085.966,30.69,42.86,25.46,20.78,33.62,6266232,24609,25515,1501034.0
1733755086.082,30.69,42.86,25.46,20.79,33.62,6267492,24609,25515,1519954.0
1733755086.198,30.69,42.86,25.46,20.8,33.62,6266980,24609,25515,1490597.0
1733755086.313,30.69,42.86,25.46,20.8,33.61,6268128,24609,25515,1518490.0
1733755086.429,30.69,42.85,25.46,20.81,33.61,6269136,24609,25515,1513789.0
1733755086.546,30.69,42.85,25.46,20.82,33.61,6268736,24609,25515,1497128.0
1733755086.661,30.69,42.85,25.46,20.82,33.61,6269988,24609,25515,1524350.0
1733755086.777,30.69,42.84,25.46,20.83,33.61,6270384,24609,25515,1520748.0
1733755086.893,30.69,42.84,25.45,20.84,33.6,6270636,24609,25515,1489253.0
1733755087.008,30.69,42.84,25.45,20.84,33.6,6271744,24609,25515,1505795.0
1733755087.124,30.69,42.83,25.45,20.85,33.6,6272444,24609,25515,1507260.0
1733755087.24,30.69,42.83,25.45,20.86,33.6,6272144,24609,25515,1521846.0
1733755087.356,30.69,42.83,25.45,20.86,33.6,6272360,24609,25515,1511349.0
1733755087.471,30.69,42.83,25.45,20.87,33.59,6272324,24609,25515,1526118.0
1733755087.587,30.69,42.82,25.44,20.88,33.59,6272288,24609,25515,1524289.0
1733755087.703,30.69,42.82,25.44,20.88,33.59,6272452,24609,25515,1499691.0
1733755087.819,30.69,42.82,25.44,20.89,33.59,6272152,24609,25515,1512935.0
1733755087.934,30.69,42.81,25.44,20.9,33.58,6272036,24609,25515,1521420.0
1733755088.05,30.69,42.81,25.44,20.91,33.58,6271780,24609,25518,1530880.0
1733755088.166,30.69,42.81,25.44,20.91,33.58,6272168,24609,25518,1491328.0
1733755088.282,30.69,42.82,25.44,20.91,33.58,6272260,24609,25518,1515683.0
1733755088.398,30.69,42.82,25.44,20.9,33.57,6272148,24609,25533,1514645.0
1733755088.514,30.69,42.83,25.44,20.9,33.57,6272384,24609,25533,1519466.0
1733755088.629,30.69,42.83,25.43,20.9,33.57,6272228,24609,25533,1513668.0
1733755088.745,30.69,42.84,25.43,20.9,33.57,6272220,24609,25533,1511959.0
1733755088.861,30.69,42.84,25.43,20.9,33.57,6272412,24609,25533,1492001.0
1733755088.977,30.69,42.85,25.43,20.9,33.56,6272596,24609,25533,1499691.0
1733755089.092,30.69,42.85,25.43,20.9,33.56,6272328,24609,25533,1502498.0
1733755089.208,30.69,42.85,25.43,20.9,33.56,6272212,24609,25533,1498409.0
1733755089.324,30.69,42.86,25.43,20.89,33.56,6273664,24609,25533,1499081.0
1733755089.44,30.69,42.86,25.42,20.89,33.56,6272904,24609,25533,1491390.0
1733755089.555,30.69,42.87,25.42,20.89,33.55,6271996,24609,25533,1497067.0
1733755089.671,30.69,42.87,25.42,20.89,33.55,6272340,24609,25533,1511165.0
1733755089.787,30.69,42.88,25.42,20.89,33.55,6272336,24609,25533,1483273.0
1733755089.903,30.69,42.88,25.42,20.89,33.55,6272472,24609,25533,1499020.0
1733755090.018,30.69,42.89,25.42,20.89,33.54,6272268,24609,25533,1509029.0
1733755090.134,30.69,42.89,25.42,20.89,33.54,6271944,24609,25533,1673396.0
1733755090.25,30.69,42.9,25.41,20.88,33.54,6271936,24609,25533,1477840.0
1733755090.366,30.69,42.9,25.41,20.88,33.54,6272176,24609,25533,1494260.0
1733755090.481,30.69,42.91,25.41,20.88,33.54,6272060,24609,25533,1499386.0
1733755090.597,30.69,42.91,25.41,20.88,33.54,6271920,24609,25533,1482906.0
1733755090.713,30.69,42.92,25.41,20.88,33.53,6271996,24609,25533,1494686.0
1733755090.828,30.69,42.92,25.41,20.88,33.53,6272740,24609,25533,1497982.0
1733755090.944,30.69,42.93,25.41,20.88,33.53,6272624,24609,25533,1513179.0
1733755091.06,30.69,42.93,25.41,20.88,33.53,6273116,24609,25533,1505063.0
1733755091.176,30.69,42.94,25.4,20.87,33.53,6272456,24609,25533,1493771.0
