Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733755528.616,30.52,42.43,25.01,20.69,33.93,6270984,24784,26733,1167112.0
1733755528.732,30.52,42.43,25.01,20.69,33.93,6271484,24784,26733,1167721.0
1733755528.848,30.52,42.43,25.01,20.69,33.93,6272236,24784,26733,1163938.0
1733755528.964,30.52,42.44,25.01,20.69,33.93,6272632,24784,26733,1232480.0
1733755529.08,30.52,42.44,25.01,20.69,33.93,6273132,24784,26733,1467219.0
1733755529.196,30.52,42.45,25.01,20.69,33.93,6273988,24784,26734,1474240.0
1733755529.312,30.52,42.45,25.01,20.68,33.92,6274384,24784,26734,1483395.0
1733755529.428,30.52,42.45,25.01,20.68,33.92,6275384,24784,26734,1504024.0
1733755529.544,30.52,42.46,25.0,20.68,33.92,6275484,24784,26734,1474667.0
1733755529.659,30.52,42.46,25.0,20.68,33.92,6275584,24784,26734,1488400.0
1733755529.776,30.52,42.46,25.0,20.68,33.92,6275576,24784,26734,1481136.0
1733755529.891,30.52,42.47,25.0,20.68,33.92,6274964,24784,26734,1475887.0
1733755530.007,30.52,42.47,25.0,20.68,33.91,6275816,24784,26734,1310727.0
1733755530.123,30.52,42.47,25.0,20.68,33.91,6275856,24784,26734,1507320.0
1733755530.239,30.52,42.48,25.0,20.68,33.91,6275708,24784,26734,1519101.0
1733755530.354,30.52,42.48,25.0,20.68,33.91,6275088,24784,26734,1479915.0
1733755530.47,30.52,42.49,24.99,20.68,33.91,6274684,24784,26734,1523067.0
1733755530.586,30.52,42.49,24.99,20.68,33.91,6274428,24784,26734,1523495.0
1733755530.701,30.52,42.49,24.99,20.67,33.9,6274428,24784,26734,1492794.0
1733755530.817,30.52,42.5,24.99,20.67,33.9,6274064,24784,26734,1514767.0
1733755530.933,30.52,42.5,24.99,20.67,33.9,6274308,24784,26734,1501827.0
1733755531.049,30.52,42.5,24.99,20.67,33.9,6274160,24784,26734,1513179.0
1733755531.165,30.52,42.51,24.99,20.67,33.9,6274300,24784,26734,1489255.0
1733755531.28,30.52,42.51,24.99,20.67,33.9,6273792,24784,26734,1530025.0
1733755531.396,30.52,42.52,24.99,20.67,33.9,6274396,24784,26734,1504146.0
1733755531.512,30.52,42.52,24.99,20.67,33.89,6275296,24784,26734,1503720.0
1733755531.627,30.52,42.52,24.98,20.67,33.89,6275748,24784,26734,1490596.0
1733755531.743,30.52,42.53,24.98,20.67,33.89,6275996,24784,26737,1516415.0
1733755531.86,30.52,42.53,24.98,20.67,33.89,6275488,24784,26737,1513912.0
1733755531.975,30.52,42.53,24.98,20.66,33.89,6275432,24784,26737,1502377.0
1733755532.091,30.52,42.54,24.98,20.66,33.89,6275368,24784,26737,1510494.0
1733755532.207,30.52,42.54,24.98,20.66,33.88,6275672,24784,26737,1511532.0
1733755532.323,30.52,42.55,24.98,20.66,33.88,6275852,24784,26737,1504207.0
1733755532.439,30.52,42.55,24.98,20.66,33.88,6275992,24784,26737,1514401.0
1733755532.555,30.52,42.55,24.97,20.66,33.88,6275332,24784,26737,1493770.0
1733755532.67,30.52,42.56,24.97,20.66,33.88,6275532,24784,26737,1496517.0
1733755532.786,30.52,42.56,24.97,20.66,33.88,6275568,24784,26737,1502804.0
1733755532.902,30.52,42.56,24.97,20.66,33.87,6275308,24784,26737,1494930.0
1733755533.017,30.52,42.57,24.97,20.66,33.87,6276048,24784,26737,1506955.0
1733755533.133,30.52,42.57,24.97,20.66,33.87,6275784,24784,26737,1513973.0
1733755533.249,30.52,42.57,24.97,20.65,33.87,6275880,24784,26738,1522029.0
1733755533.365,30.52,42.58,24.97,20.65,33.87,6275620,24784,26738,1510007.0
1733755533.48,30.52,42.58,24.97,20.65,33.87,6275748,24784,26738,1519221.0
1733755533.596,30.52,42.59,24.96,20.65,33.87,6275840,24784,26738,1526852.0
1733755533.712,30.52,42.59,24.96,20.65,33.86,6275728,24784,26738,1529598.0
1733755533.828,30.52,42.59,24.96,20.65,33.86,6275828,24784,26738,1518184.0
1733755533.944,30.52,42.6,24.96,20.65,33.86,6275516,24784,26738,1499570.0
1733755534.059,30.52,42.6,24.96,20.65,33.86,6275548,24784,26738,1511104.0
1733755534.176,30.52,42.6,24.96,20.65,33.86,6275680,24784,26738,1521481.0
1733755534.291,30.52,42.6,24.96,20.65,33.86,6275672,24784,26738,1534603.0
1733755534.407,30.52,42.61,24.96,20.65,33.85,6275764,24784,26738,1507930.0
1733755534.523,30.52,42.61,24.96,20.65,33.85,6275904,24784,26738,1513364.0
1733755534.638,30.52,42.61,24.96,20.65,33.85,6275500,24784,26738,1480342.0
1733755534.754,30.52,42.62,24.95,20.65,33.85,6275540,24784,26738,1515865.0
1733755534.87,30.52,42.62,24.95,20.65,33.85,6275276,24784,26738,1510922.0
1733755534.986,30.52,42.63,24.95,20.65,33.85,6275272,24784,26738,1519466.0
1733755535.102,30.52,42.63,24.95,20.64,33.84,6274620,24784,26738,1533322.0
1733755535.218,30.52,42.63,24.95,20.64,33.84,6274260,24784,26738,1506466.0
1733755535.333,30.52,42.64,24.95,20.64,33.84,6273752,24784,26738,1522700.0
1733755535.449,30.52,42.64,24.95,20.64,33.84,6273600,24784,26738,1516049.0
1733755535.565,30.52,42.64,24.95,20.64,33.84,6273488,24784,26739,1514584.0
1733755535.681,30.52,42.65,24.95,20.64,33.84,6273588,24784,26739,1519710.0
1733755535.797,30.52,42.65,24.95,20.64,33.83,6273228,24784,26739,1515987.0
1733755535.912,30.52,42.66,24.94,20.64,33.83,6272468,24784,26739,1512570.0
1733755536.028,30.52,42.65,24.94,20.64,33.83,6272720,24784,26739,1509944.0
1733755536.144,30.52,42.65,24.94,20.65,33.83,6273224,24784,26739,1552426.0
1733755536.26,30.52,42.66,24.94,20.65,33.83,6272972,24784,26739,1525631.0
1733755536.376,30.52,42.66,24.94,20.64,33.83,6272568,24784,26739,1499202.0
1733755536.492,30.52,42.66,24.94,20.64,33.82,6272316,24784,26739,1514218.0
1733755536.608,30.52,42.67,24.94,20.64,33.82,6273568,24784,26739,1507259.0
1733755536.728,30.52,42.67,24.94,20.64,33.82,6278756,24784,26743,1718258.0
1733755536.844,30.52,42.67,24.94,20.64,33.82,6271188,24784,26743,1997491.0
1733755536.959,30.52,42.68,24.93,20.64,33.82,6271188,24784,26743,1823238.0
1733755537.075,30.52,42.68,24.93,20.64,33.82,6271440,24784,26743,1849666.0
1733755537.191,30.52,42.69,24.93,20.64,33.82,6272700,24784,26743,1831904.0
1733755537.307,30.52,42.69,24.93,20.64,33.81,6274464,24784,26743,1853756.0
1733755537.422,30.52,42.69,24.93,20.64,33.81,6275572,24784,26743,1840204.0
1733755537.538,30.52,42.7,24.93,20.64,33.81,6276328,24784,26743,1838619.0
1733755537.654,30.52,42.7,24.93,20.64,33.81,6276832,24784,26743,1859798.0
1733755537.769,30.52,42.7,24.93,20.63,33.81,6276976,24784,26743,1848566.0
1733755537.885,30.52,42.7,24.93,20.64,33.8,6276972,24784,26743,1860164.0
1733755538.001,30.52,42.7,24.93,20.64,33.8,6278736,24784,26743,1855708.0
1733755538.117,30.52,42.7,24.92,20.65,33.8,6278736,24784,26743,1861385.0
1733755538.233,30.52,42.7,24.92,20.65,33.8,6280244,24784,26743,1841242.0
1733755538.348,30.52,42.7,24.92,20.66,33.8,6280244,24784,26743,1854793.0
1733755538.464,30.52,42.69,24.92,20.66,33.8,6280468,24784,26743,1841731.0
1733755538.58,30.52,42.69,24.92,20.67,33.8,6280972,24784,26743,1852474.0
