Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733756201.95,30.38,40.31,24.51,20.73,35.95,6284844,24798,28445,1499752.0
1733756202.066,30.38,40.31,24.51,20.73,35.95,6285132,24798,28445,1509518.0
1733756202.182,30.38,40.3,24.52,20.73,35.95,6284504,24798,28447,1522518.0
1733756202.298,30.38,40.3,24.52,20.73,35.95,6285840,24798,28451,1594662.0
1733756202.413,30.38,40.3,24.52,20.73,35.95,6285900,24798,28451,1684382.0
1733756202.529,30.38,40.3,24.52,20.73,35.95,6286668,24798,28473,1520565.0
1733756202.645,30.38,40.3,24.52,20.73,35.96,6287224,24798,28473,1515561.0
1733756202.761,30.38,40.3,24.52,20.73,35.96,6287028,24798,28488,1520259.0
1733756202.877,30.38,40.3,24.52,20.73,35.96,6286932,24798,28488,1523800.0
1733756202.993,30.38,40.29,24.51,20.73,35.96,6286976,24798,28488,1603695.0
1733756203.108,30.38,40.29,24.51,20.74,35.96,6286784,24798,28488,1867366.0
1733756203.224,30.38,40.29,24.51,20.74,35.96,6286276,24798,28488,1853083.0
1733756203.34,30.38,40.29,24.51,20.74,35.96,6285620,24798,28488,1859065.0
1733756203.456,30.38,40.29,24.51,20.75,35.95,6285336,24798,28488,1827022.0
1733756203.572,30.38,40.29,24.51,20.75,35.95,6284672,24798,28488,1867183.0
1733756203.688,30.38,40.29,24.51,20.76,35.95,6283656,24798,28488,1840937.0
1733756203.804,30.38,40.28,24.51,20.76,35.95,6282284,24798,28488,1860225.0
1733756203.92,30.38,40.28,24.51,20.76,35.95,6281628,24798,28488,1828913.0
1733756204.035,30.38,40.28,24.51,20.77,35.95,6280504,24798,28488,1841854.0
1733756204.152,30.38,40.28,24.51,20.77,35.95,6279740,24798,28488,1848689.0
1733756204.268,30.38,40.28,24.51,20.77,35.94,6280740,24798,28492,1845088.0
1733756204.384,30.38,40.29,24.51,20.77,35.94,6281240,24798,28492,1850398.0
1733756204.5,30.38,40.29,24.51,20.77,35.94,6281888,24798,28492,1840388.0
1733756204.616,30.38,40.29,24.5,20.77,35.94,6282392,24798,28492,1847408.0
1733756204.731,30.38,40.3,24.5,20.77,35.94,6281948,24798,28492,1841426.0
1733756204.847,30.38,40.3,24.5,20.77,35.94,6282636,24798,28492,1843318.0
1733756204.963,30.38,40.3,24.5,20.76,35.94,6283140,24798,28492,1814388.0
1733756205.079,30.38,40.3,24.5,20.76,35.94,6284200,24798,28494,1857844.0
1733756205.195,30.38,40.31,24.5,20.76,35.93,6284744,24798,28494,1837275.0
1733756205.311,30.38,40.31,24.5,20.76,35.93,6285496,24798,28494,1820857.0
1733756205.426,30.38,40.31,24.5,20.76,35.93,6285992,24798,28494,1837154.0
1733756205.542,30.38,40.32,24.5,20.76,35.93,6287096,24798,28494,1834468.0
1733756205.658,30.38,40.32,24.5,20.76,35.93,6287016,24798,28494,1805599.0
1733756205.773,30.38,40.32,24.5,20.76,35.93,6286752,24798,28494,1840021.0
1733756205.889,30.38,40.32,24.5,20.76,35.93,6286748,24798,28494,1830867.0
1733756206.005,30.38,40.33,24.49,20.76,35.93,6287076,24798,28501,1841304.0
1733756206.121,30.38,40.33,24.49,20.76,35.93,6287276,24798,28501,1817744.0
1733756206.236,30.38,40.33,24.49,20.76,35.92,6286972,24798,28501,1825008.0
1733756206.352,30.38,40.33,24.49,20.76,35.92,6286672,24798,28505,1845271.0
1733756206.468,30.38,40.34,24.49,20.76,35.92,6287172,24798,28505,1829281.0
1733756206.584,30.38,40.34,24.49,20.76,35.92,6287240,24798,28506,1820795.0
1733756206.7,30.38,40.34,24.49,20.75,35.92,6286776,24798,28506,1842159.0
1733756206.815,30.38,40.35,24.49,20.75,35.92,6286820,24798,28506,1842463.0
1733756206.931,30.38,40.35,24.49,20.75,35.92,6286860,24798,28506,1850582.0
1733756207.047,30.38,40.35,24.49,20.75,35.91,6287168,24798,28506,1831232.0
1733756207.163,30.38,40.35,24.49,20.75,35.91,6286996,24798,28506,1818356.0
1733756207.279,30.38,40.36,24.49,20.75,35.91,6287096,24798,28506,1842891.0
1733756207.395,30.38,40.36,24.49,20.75,35.91,6287088,24798,28506,1838740.0
1733756207.511,30.38,40.36,24.48,20.75,35.91,6286728,24798,28506,1811579.0
1733756207.626,30.38,40.37,24.48,20.75,35.91,6286324,24798,28506,1845577.0
1733756207.742,30.38,40.37,24.48,20.75,35.91,6286068,24798,28506,1838556.0
1733756207.858,30.38,40.37,24.48,20.75,35.9,6285812,24798,28506,1822811.0
1733756207.973,30.38,40.37,24.48,20.75,35.9,6285556,24798,28506,1832271.0
1733756208.089,30.38,40.37,24.48,20.75,35.9,6285508,24798,28506,1837459.0
1733756208.205,30.38,40.37,24.48,20.75,35.9,6284796,24798,28506,1821162.0
1733756208.321,30.38,40.37,24.48,20.76,35.9,6285016,24798,28506,1873957.0
1733756208.437,30.38,40.37,24.48,20.76,35.9,6286020,24798,28506,1845332.0
1733756208.553,30.38,40.37,24.48,20.77,35.9,6285512,24798,28506,1826901.0
1733756208.669,30.38,40.37,24.48,20.77,35.9,6286764,24798,28506,1846553.0
1733756208.784,30.38,40.36,24.48,20.77,35.89,6287260,24798,28506,1849115.0
1733756208.9,30.38,40.36,24.48,20.78,35.89,6287508,24798,28506,1845882.0
1733756209.016,30.38,40.36,24.48,20.78,35.89,6287104,24798,28506,1847225.0
1733756209.132,30.38,40.36,24.48,20.78,35.89,6287192,24798,28506,1836176.0
1733756209.247,30.38,40.36,24.47,20.79,35.89,6287288,24798,28506,1851314.0
1733756209.363,30.38,40.36,24.47,20.79,35.89,6287292,24798,28506,1866084.0
1733756209.479,30.38,40.35,24.47,20.8,35.89,6286932,24798,28506,1864802.0
1733756209.595,30.38,40.35,24.47,20.8,35.89,6287280,24798,28506,1591915.0
1733756209.711,30.38,40.35,24.47,20.8,35.89,6287272,24798,28506,1711971.0
1733756209.826,30.38,40.35,24.47,20.81,35.88,6287264,24798,28506,1710079.0
1733756209.942,30.38,40.35,24.47,20.81,35.88,6287248,24798,28506,1722529.0
1733756210.059,30.38,40.35,24.47,20.81,35.88,6287032,24798,28506,1719784.0
1733756210.175,30.38,40.34,24.47,20.82,35.88,6286840,24798,28507,1725276.0
1733756210.29,30.38,40.34,24.47,20.82,35.88,6286892,24798,28507,1712947.0
1733756210.406,30.38,40.34,24.47,20.82,35.88,6286924,24798,28507,1717220.0
1733756210.522,30.38,40.34,24.47,20.83,35.88,6287416,24798,28507,1720637.0
1733756210.638,30.38,40.34,24.47,20.83,35.87,6287640,24798,28507,1688778.0
1733756210.753,30.38,40.34,24.47,20.84,35.87,6287380,24798,28507,1700924.0
1733756210.869,30.38,40.33,24.46,20.84,35.87,6287328,24798,28507,1715510.0
1733756210.985,30.38,40.33,24.46,20.84,35.87,6287064,24798,28507,1721370.0
1733756211.101,30.38,40.33,24.46,20.85,35.87,6287008,24798,28507,1692867.0
1733756211.216,30.38,40.33,24.46,20.85,35.87,6287084,24798,28507,1722407.0
1733756211.333,30.38,40.33,24.46,20.85,35.87,6287032,24798,28507,1730404.0
1733756211.448,30.38,40.33,24.46,20.86,35.87,6287276,24798,28510,1727474.0
1733756211.565,30.38,40.33,24.46,20.86,35.86,6287416,24798,28510,1729121.0
1733756211.68,30.38,40.33,24.46,20.86,35.86,6287112,24798,28510,1702754.0
1733756211.797,30.38,40.33,24.46,20.86,35.86,6287404,24798,28510,1708858.0
1733756211.913,30.38,40.33,24.46,20.86,35.86,6287500,24798,28510,1705074.0
1733756212.028,30.38,40.34,24.46,20.86,35.86,6287244,24798,28510,1706783.0
1733756212.144,30.38,40.34,24.46,20.86,35.86,6286784,24798,28510,1710506.0
1733756212.26,30.38,40.34,24.46,20.86,35.86,6286380,24798,28510,1699215.0
1733756212.378,30.38,40.34,24.46,20.86,35.86,6286376,24798,28514,1726130.0
1733756212.494,30.38,40.35,24.46,20.86,35.85,6286876,24798,28514,1901362.0
1733756212.61,30.38,40.35,24.46,20.86,35.85,6285760,24798,28514,1700130.0
1733756212.726,30.38,40.35,24.46,20.85,35.85,6285860,24798,28514,1713009.0
1733756212.841,30.38,40.36,24.45,20.85,35.85,6285500,24798,28514,1707636.0
1733756212.957,30.38,40.36,24.45,20.85,35.85,6285996,24798,28514,1710446.0
1733756213.073,30.38,40.36,24.45,20.85,35.85,6285592,24798,28514,1697199.0
1733756213.189,30.38,40.36,24.45,20.85,35.85,6284732,24798,28514,1686215.0
1733756213.305,30.38,40.36,24.45,20.86,35.85,6284660,24798,28514,1734126.0
1733756213.42,30.38,40.36,24.45,20.86,35.84,6283796,24798,28514,1720089.0
1733756213.537,30.38,40.37,24.45,20.85,35.84,6284296,24798,28514,1714839.0
1733756213.652,30.38,40.37,24.45,20.85,35.84,6284040,24798,28514,1709346.0
1733756213.768,30.38,40.37,24.45,20.85,35.84,6283532,24798,28514,1697445.0
1733756213.884,30.38,40.37,24.45,20.85,35.84,6283128,24798,28514,1678462.0
1733756214.0,30.38,40.38,24.45,20.85,35.84,6283020,24798,28514,1712581.0
1733756214.116,30.38,40.38,24.45,20.85,35.84,6282912,24798,28514,1680721.0
1733756214.232,30.38,40.38,24.45,20.85,35.84,6283160,24798,28514,1692683.0
1733756214.348,30.38,40.39,24.45,20.85,35.83,6283160,24798,28514,1700802.0
1733756214.464,30.38,40.39,24.44,20.85,35.83,6282508,24798,28514,1694820.0
1733756214.579,30.38,40.39,24.44,20.85,35.83,6282000,24798,28514,1706782.0
1733756214.696,30.38,40.39,24.44,20.85,35.83,6281488,24798,28514,1692013.0
1733756214.811,30.38,40.4,24.44,20.85,35.83,6281128,24798,28514,1715572.0
1733756214.927,30.38,40.4,24.44,20.85,35.83,6282488,24798,28514,1721858.0
1733756215.044,30.38,40.4,24.44,20.85,35.83,6282380,24798,28514,1721309.0
1733756215.16,30.38,40.41,24.44,20.85,35.82,6283488,24798,28514,1707820.0
1733756215.278,30.38,40.41,24.44,20.85,35.82,6284952,24798,28515,1743954.0
1733756215.395,30.38,40.41,24.44,20.85,35.82,6285808,24798,28515,2147699.0
1733756215.513,30.39,40.41,24.44,20.86,35.82,6285808,24798,28515,2567193.0
1733756215.63,30.39,40.41,24.45,20.86,35.82,6285808,24798,28515,2590143.0
1733756215.748,30.39,40.41,24.45,20.86,35.82,6285956,24798,28515,2587823.0
1733756215.865,30.39,40.41,24.45,20.87,35.82,6285700,24798,28515,2569939.0
1733756215.983,30.39,40.4,24.46,20.87,35.82,6285700,24798,28515,2587823.0
