Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733756866.663,30.3,39.51,25.41,20.91,35.34,6291124,24806,30095,1498836.0
1733756866.779,30.3,39.52,25.41,20.91,35.33,6290900,24806,30095,1501401.0
1733756866.895,30.3,39.52,25.41,20.91,35.33,6290888,24806,30095,1496882.0
1733756867.011,30.3,39.52,25.41,20.91,35.33,6290736,24806,30095,1499691.0
1733756867.127,30.3,39.52,25.41,20.91,35.33,6290744,24806,30095,1510495.0
1733756867.242,30.3,39.52,25.41,20.91,35.33,6291044,24806,30095,1492855.0
1733756867.358,30.3,39.52,25.41,20.91,35.33,6290724,24806,30095,1477352.0
1733756867.474,30.3,39.52,25.41,20.91,35.33,6291220,24806,30095,1487728.0
1733756867.59,30.3,39.53,25.41,20.91,35.33,6290812,24806,30095,1495358.0
1733756867.705,30.3,39.53,25.41,20.91,35.33,6290700,24806,30095,1486629.0
1733756867.821,30.3,39.53,25.41,20.91,35.33,6290684,24806,30095,1495419.0
1733756867.937,30.3,39.53,25.41,20.91,35.32,6290776,24806,30095,1517025.0
1733756868.053,30.3,39.54,25.41,20.91,35.32,6290812,24806,30099,1709773.0
1733756868.168,30.3,39.54,25.41,20.91,35.32,6290884,24806,30099,1519527.0
1733756868.284,30.3,39.54,25.41,20.91,35.32,6290376,24806,30099,1486203.0
1733756868.4,30.3,39.54,25.41,20.91,35.32,6290372,24806,30099,1492732.0
1733756868.516,30.3,39.54,25.41,20.91,35.32,6289612,24806,30099,1510617.0
1733756868.631,30.3,39.55,25.41,20.91,35.32,6289352,24806,30099,1508297.0
1733756868.747,30.3,39.55,25.4,20.91,35.32,6289096,24806,30099,1466060.0
1733756868.863,30.3,39.55,25.4,20.91,35.32,6288588,24806,30099,1521298.0
1733756868.978,30.3,39.55,25.4,20.91,35.32,6288584,24806,30099,1506649.0
1733756869.094,30.3,39.56,25.4,20.91,35.32,6287972,24806,30099,1476498.0
1733756869.21,30.3,39.56,25.4,20.9,35.31,6287964,24806,30099,1496455.0
1733756869.326,30.3,39.56,25.4,20.9,35.31,6287960,24806,30099,1499081.0
1733756869.441,30.3,39.56,25.4,20.9,35.31,6289068,24806,30099,1502133.0
1733756869.558,30.3,39.56,25.4,20.9,35.31,6289464,24806,30099,1350216.0
1733756869.673,30.3,39.57,25.4,20.9,35.31,6289060,24806,30099,1825557.0
1733756869.789,30.3,39.57,25.4,20.9,35.31,6290060,24806,30099,1840083.0
1733756869.905,30.3,39.57,25.4,20.9,35.31,6290808,24806,30099,1853511.0
1733756870.02,30.3,39.57,25.4,20.9,35.31,6290832,24806,30099,1853327.0
1733756870.136,30.3,39.58,25.4,20.9,35.31,6290564,24806,30099,1819454.0
1733756870.252,30.3,39.58,25.4,20.9,35.31,6290768,24806,30099,1829830.0
1733756870.368,30.3,39.58,25.4,20.9,35.31,6290800,24806,30099,1838191.0
1733756870.483,30.3,39.58,25.4,20.9,35.3,6290784,24806,30099,1820186.0
1733756870.599,30.3,39.58,25.39,20.9,35.3,6290568,24806,30099,1816584.0
1733756870.715,30.3,39.59,25.39,20.9,35.3,6290556,24806,30099,1832942.0
1733756870.831,30.3,39.59,25.39,20.9,35.3,6290800,24806,30099,1845393.0
1733756870.947,30.3,39.59,25.39,20.9,35.3,6290740,24806,30099,1843013.0
1733756871.062,30.3,39.59,25.39,20.9,35.3,6290920,24806,30099,1849971.0
1733756871.178,30.3,39.6,25.39,20.9,35.3,6290760,24806,30099,1815670.0
1733756871.294,30.3,39.6,25.39,20.89,35.3,6290956,24806,30099,1846125.0
1733756871.41,30.3,39.6,25.39,20.89,35.3,6290884,24806,30099,1838496.0
1733756871.525,30.3,39.6,25.39,20.89,35.3,6290880,24806,30099,1817134.0
1733756871.641,30.3,39.6,25.39,20.89,35.3,6290768,24806,30102,1844844.0
1733756871.757,30.3,39.61,25.39,20.89,35.29,6290608,24806,30102,1841365.0
1733756871.873,30.3,39.61,25.39,20.89,35.29,6290600,24806,30102,1839962.0
1733756871.988,30.3,39.61,25.39,20.89,35.29,6290692,24806,30102,1828302.0
1733756872.105,30.3,39.61,25.39,20.89,35.29,6290832,24806,30102,1844600.0
1733756872.221,30.3,39.61,25.39,20.9,35.29,6290824,24806,30102,1862605.0
1733756872.336,30.3,39.61,25.38,20.9,35.29,6290820,24806,30102,1831599.0
1733756872.452,30.3,39.61,25.38,20.9,35.29,6290560,24806,30102,1851436.0
1733756872.568,30.3,39.61,25.38,20.9,35.29,6289696,24806,30102,1861873.0
1733756872.683,30.3,39.6,25.38,20.91,35.29,6289944,24806,30102,1854243.0
1733756872.8,30.3,39.6,25.38,20.91,35.29,6290292,24806,30102,1825130.0
1733756872.916,30.3,39.6,25.38,20.91,35.28,6290036,24806,30102,1887568.0
1733756873.032,30.3,39.6,25.38,20.92,35.28,6289776,24806,30102,1848507.0
1733756873.148,30.3,39.6,25.38,20.92,35.28,6290024,24806,30105,1875910.0
1733756873.263,30.3,39.6,25.38,20.92,35.28,6289664,24806,30105,1845149.0
1733756873.379,30.3,39.6,25.38,20.92,35.28,6289008,24806,30105,1850582.0
1733756873.495,30.3,39.6,25.38,20.93,35.28,6288248,24806,30105,1855219.0
1733756873.61,30.3,39.6,25.38,20.93,35.28,6287240,24806,30105,1861140.0
1733756873.727,30.3,39.6,25.38,20.93,35.28,6286916,24806,30105,1824276.0
1733756873.843,30.3,39.6,25.38,20.93,35.28,6287668,24806,30105,1869196.0
1733756873.958,30.3,39.6,25.38,20.93,35.28,6287768,24806,30105,1834896.0
1733756874.074,30.3,39.6,25.37,20.93,35.27,6288268,24806,30105,1849482.0
1733756874.19,30.3,39.6,25.37,20.93,35.27,6289208,24806,30105,1849543.0
1733756874.306,30.3,39.61,25.37,20.93,35.27,6289704,24806,30105,1842831.0
1733756874.422,30.3,39.61,25.37,20.93,35.27,6290096,24806,30105,1832759.0
1733756874.537,30.3,39.61,25.37,20.93,35.27,6290092,24806,30105,1827570.0
1733756874.653,30.3,39.61,25.37,20.93,35.27,6290796,24806,30105,1838192.0
1733756874.769,30.3,39.62,25.37,20.93,35.27,6290792,24806,30105,1846797.0
1733756874.884,30.3,39.62,25.37,20.93,35.27,6291032,24806,30105,1828425.0
1733756875.0,30.3,39.62,25.37,20.93,35.27,6290772,24806,30105,1842037.0
1733756875.116,30.3,39.62,25.37,20.93,35.27,6290720,24806,30105,1848628.0
1733756875.232,30.3,39.62,25.37,20.92,35.27,6290908,24806,30105,1848444.0
1733756875.348,30.3,39.63,25.37,20.92,35.26,6290744,24806,30105,1848141.0
1733756875.463,30.3,39.63,25.37,20.92,35.26,6290724,24806,30105,1829036.0
1733756875.579,30.3,39.63,25.37,20.92,35.26,6290864,24806,30105,1842340.0
1733756875.695,30.3,39.63,25.37,20.92,35.26,6290708,24806,30105,1841427.0
1733756875.81,30.3,39.64,25.37,20.92,35.26,6290844,24806,30107,1842097.0
1733756875.926,30.3,39.64,25.36,20.92,35.26,6290684,24806,30107,1852229.0
1733756876.042,30.3,39.64,25.36,20.92,35.26,6290420,24806,30107,1846797.0
1733756876.158,30.3,39.64,25.36,20.92,35.26,6290912,24806,30107,1844844.0
1733756876.273,30.3,39.64,25.36,20.92,35.26,6290252,24806,30107,1548946.0
1733756876.389,30.3,39.65,25.36,20.92,35.26,6290532,24806,30107,1702022.0
1733756876.505,30.3,39.65,25.36,20.92,35.26,6290588,24806,30107,1716061.0
1733756876.621,30.3,39.65,25.36,20.92,35.25,6290864,24806,30107,1718562.0
1733756876.736,30.3,39.65,25.36,20.92,35.25,6290756,24806,30107,1715816.0
1733756876.852,30.3,39.65,25.36,20.92,35.25,6290728,24806,30107,1728023.0
1733756876.968,30.3,39.65,25.36,20.93,35.25,6290092,24806,30107,1741024.0
1733756877.084,30.3,39.65,25.36,20.93,35.25,6289840,24806,30109,1735102.0
1733756877.2,30.3,39.65,25.36,20.93,35.25,6288856,24806,30109,1734493.0
1733756877.316,30.3,39.65,25.36,20.93,35.25,6288956,24806,30111,1711422.0
1733756877.431,30.3,39.64,25.36,20.94,35.25,6289196,24806,30111,1739863.0
1733756877.547,30.3,39.64,25.36,20.94,35.25,6288940,24806,30111,1730464.0
1733756877.663,30.3,39.64,25.35,20.94,35.25,6289184,24806,30111,1740901.0
1733756877.778,30.3,39.64,25.35,20.95,35.24,6288824,24806,30111,1707699.0
1733756877.894,30.3,39.64,25.35,20.95,35.24,6289180,24806,30111,1725520.0
1733756878.01,30.3,39.64,25.35,20.95,35.24,6289676,24806,30111,1731258.0
1733756878.126,30.3,39.64,25.35,20.95,35.24,6290680,24806,30115,1874507.0
1733756878.242,30.3,39.64,25.35,20.96,35.24,6290424,24806,30115,1728694.0
1733756878.358,30.3,39.63,25.35,20.96,35.24,6290064,24806,30115,1706966.0
1733756878.473,30.3,39.63,25.35,20.96,35.24,6289908,24806,30115,1724544.0
1733756878.589,30.3,39.63,25.35,20.97,35.24,6289900,24806,30115,1721736.0
1733756878.704,30.3,39.63,25.35,20.97,35.24,6289396,24806,30115,1708492.0
1733756878.82,30.3,39.63,25.35,20.97,35.24,6289536,24806,30115,1730220.0
1733756878.936,30.3,39.63,25.35,20.97,35.24,6289388,24806,30115,1716182.0
1733756879.052,30.3,39.64,25.35,20.97,35.23,6288628,24806,30115,1718685.0
1733756879.168,30.3,39.64,25.35,20.97,35.23,6288016,24806,30115,1727840.0
1733756879.284,30.3,39.64,25.35,20.97,35.23,6288264,24806,30115,1722956.0
1733756879.4,30.3,39.64,25.35,20.97,35.23,6288616,24806,30115,1708249.0
1733756879.516,30.3,39.65,25.35,20.97,35.23,6289364,24806,30115,1727472.0
1733756879.632,30.3,39.65,25.35,20.97,35.23,6290012,24806,30115,1737118.0
1733756879.748,30.3,39.65,25.34,20.97,35.23,6290764,24806,30115,1728267.0
1733756879.863,30.3,39.65,25.34,20.97,35.23,6290864,24806,30115,1733577.0
1733756879.98,30.3,39.65,25.34,20.96,35.23,6290964,24806,30115,1735042.0
1733756880.096,30.3,39.66,25.34,20.96,35.23,6291172,24806,30119,1855831.0
1733756880.212,30.3,39.66,25.34,20.96,35.22,6291164,24806,30119,1730158.0
1733756880.328,30.3,39.66,25.34,20.96,35.22,6290652,24806,30119,1730770.0
1733756880.443,30.3,39.66,25.34,20.96,35.22,6290644,24806,30119,1689876.0
1733756880.559,30.3,39.66,25.34,20.96,35.22,6290536,24806,30119,1721737.0
1733756880.675,30.3,39.67,25.34,20.96,35.22,6290776,24806,30119,1727900.0
1733756880.791,30.3,39.67,25.34,20.96,35.22,6290920,24806,30119,1720211.0
1733756880.906,30.3,39.67,25.34,20.96,35.22,6290768,24806,30119,1706661.0
1733756881.022,30.3,39.67,25.34,20.96,35.22,6290868,24806,30119,1724482.0
1733756881.138,30.3,39.68,25.34,20.96,35.22,6290756,24806,30119,1718990.0
1733756881.254,30.3,39.68,25.34,20.96,35.22,6290596,24806,30119,1707576.0
1733756881.369,30.3,39.68,25.33,20.96,35.21,6290232,24806,30119,1704036.0
1733756881.485,30.3,39.68,25.33,20.96,35.21,6290224,24806,30119,1716915.0
1733756881.602,30.3,39.68,25.33,20.96,35.21,6289484,24806,30119,1727657.0
1733756881.717,30.3,39.69,25.33,20.96,35.21,6289108,24806,30119,1709345.0
1733756881.835,30.3,39.69,25.33,20.96,35.21,6288960,24806,30119,1720089.0
1733756881.953,30.3,39.69,25.33,20.96,35.21,6288960,24806,30119,1850581.0
