Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733757528.552,30.25,39.91,25.06,20.74,35.28,6289220,24813,31918,1157346.0
1733757528.668,30.25,39.91,25.06,20.74,35.28,6289724,24813,31918,1147152.0
1733757528.783,30.25,39.91,25.06,20.74,35.28,6289976,24813,31918,1157590.0
1733757528.899,30.25,39.91,25.06,20.74,35.28,6290480,24813,31918,1423153.0
1733757529.016,30.25,39.92,25.06,20.74,35.28,6291232,24813,31918,1454464.0
1733757529.132,30.25,39.92,25.06,20.73,35.28,6291736,24813,31918,1479184.0
1733757529.247,30.25,39.92,25.06,20.73,35.28,6291736,24813,31918,1491451.0
1733757529.363,30.25,39.92,25.06,20.73,35.27,6291988,24813,31918,1459224.0
1733757529.479,30.25,39.92,25.06,20.73,35.27,6291468,24813,31918,1508115.0
1733757529.595,30.25,39.93,25.06,20.73,35.27,6291024,24813,31918,1469905.0
1733757529.711,30.25,39.93,25.06,20.73,35.27,6290228,24813,31918,1489315.0
1733757529.827,30.25,39.93,25.06,20.73,35.27,6289432,24813,31918,1323178.0
1733757529.943,30.25,39.93,25.06,20.73,35.27,6288692,24813,31918,1533687.0
1733757530.059,30.25,39.93,25.06,20.73,35.27,6288544,24813,31918,1525937.0
1733757530.174,30.25,39.93,25.06,20.73,35.27,6287916,24813,31918,1523128.0
1733757530.29,30.25,39.94,25.05,20.73,35.27,6288016,24813,31918,1496822.0
1733757530.406,30.25,39.94,25.05,20.73,35.27,6287512,24813,31922,1529354.0
1733757530.522,30.25,39.94,25.05,20.73,35.27,6288912,24813,31922,1525082.0
1733757530.638,30.25,39.94,25.05,20.73,35.27,6288256,24813,31922,1514584.0
1733757530.753,30.25,39.94,25.05,20.73,35.26,6287644,24813,31922,1527339.0
1733757530.869,30.25,39.95,25.05,20.73,35.26,6288500,24813,31922,1530087.0
1733757530.985,30.25,39.95,25.05,20.73,35.26,6289000,24813,31922,1504634.0
1733757531.101,30.25,39.95,25.05,20.73,35.26,6289752,24813,31922,1528256.0
1733757531.216,30.25,39.95,25.05,20.73,35.26,6290252,24813,31922,1519710.0
1733757531.332,30.25,39.95,25.05,20.73,35.26,6291000,24813,31922,1502560.0
1733757531.448,30.25,39.95,25.05,20.73,35.26,6291752,24813,31922,1519954.0
1733757531.563,30.25,39.96,25.05,20.73,35.26,6292252,24813,31922,1517514.0
1733757531.679,30.25,39.96,25.05,20.72,35.26,6293004,24813,31922,1496089.0
1733757531.795,30.25,39.96,25.05,20.72,35.26,6292900,24813,31922,1519955.0
1733757531.911,30.25,39.96,25.05,20.73,35.26,6292500,24813,31922,1526974.0
1733757532.027,30.25,39.96,25.05,20.73,35.26,6295092,24813,31922,1548457.0
