Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time
1733754417.341,31.3,37.48,24.92,22.35,40.46,6253236,24439,23592,1175716.0
1733754417.461,31.3,37.48,24.91,22.36,40.45,6257964,24439,23596,1246213.0
1733754417.577,31.3,37.47,24.91,22.38,40.45,6256252,24439,23596,1327206.0
1733754417.693,31.3,37.47,24.91,22.39,40.44,6256440,24439,23596,1482601.0
1733754417.809,31.31,37.46,24.91,22.4,40.44,6256440,24439,23596,1488217.0
1733754417.925,31.3,37.47,24.91,22.41,40.43,6256248,24439,23601,1469539.0
1733754418.04,31.3,37.48,24.9,22.4,40.43,6256496,24439,23601,1491756.0
1733754418.156,31.3,37.49,24.9,22.4,40.42,6256936,24439,23601,1482052.0
1733754418.272,31.3,37.5,24.9,22.4,40.42,6256532,24439,23601,1491086.0
1733754418.388,31.3,37.51,24.89,22.39,40.41,6256776,24439,23601,1469783.0
1733754418.504,31.3,37.52,24.89,22.39,40.41,6256876,24439,23601,1491940.0
1733754418.623,31.3,37.52,24.89,22.39,40.4,6256872,24439,23601,1031857.0
1733754418.739,31.3,37.53,24.89,22.39,40.39,6256764,24439,23601,1461667.0
1733754418.855,31.3,37.55,24.88,22.39,40.39,6256408,24439,23601,1528255.0
1733754418.971,31.3,37.56,24.88,22.38,40.38,6256464,24439,23601,1533139.0
1733754419.087,31.3,37.57,24.88,22.38,40.38,6257248,24439,23601,1517756.0
1733754419.202,31.3,37.58,24.88,22.38,40.37,6256736,24439,23601,1526486.0
1733754419.318,31.3,37.59,24.87,22.37,40.37,6256876,24439,23601,1498654.0
1733754419.434,31.3,37.59,24.87,22.38,40.36,6257180,24439,23601,1518306.0
1733754419.549,31.3,37.58,24.87,22.39,40.36,6257216,24439,23601,1530514.0
1733754419.666,31.3,37.58,24.87,22.41,40.36,6257068,24439,23601,1534115.0
1733754419.781,31.3,37.57,24.86,22.42,40.35,6257456,24439,23601,1524776.0
1733754419.897,31.3,37.58,24.86,22.42,40.35,6257256,24439,23601,1523189.0
1733754420.023,31.3,37.59,24.86,22.42,40.34,6257496,24439,23601,1546871.0
1733754420.139,31.31,37.6,24.86,22.42,40.34,6257396,24439,23601,1818538.0
1733754420.255,31.31,37.61,24.85,22.42,40.33,6256988,24439,23601,1533077.0
1733754420.37,31.31,37.62,24.85,22.41,40.33,6257184,24439,23601,1528867.0
