Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757169749.248,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2297,2436452,17668,432414,5351549.0,30.50071480612605,0.0,0.0
1757169749.415,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2297,2436672,17668,432414,5298143.0,30.503468875263202,0.0,0.0
1757169749.583,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2423,2436348,17668,432414,5453416.0,30.499412882533942,0.0,0.0
1757169749.7529998,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2430,2439476,17668,432414,5382372.0,30.538570738265786,0.0,0.0
1757169749.918,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,3012,2440944,17668,432414,8809914.0,30.556947890508223,0.0,0.0
1757169750.083,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2986,2441696,17668,432414,8684487.0,30.566361799558848,0.0,0.0
1757169750.2470002,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,3008,2440448,17668,432414,8671975.0,30.550738716453562,0.0,0.0
1757169750.417,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2809,2442428,17668,432414,9868505.0,30.57552533868791,0.0,0.0
1757169750.581,8.48,2.82,11.73,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2943,2441524,17668,432521,9039771.0,30.56420861823344,107.0,0.0
1757169750.746,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,3062,2441652,17668,432521,8815407.0,30.565810985731417,0.0,0.0
1757169750.911,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,3027,2440612,17668,432521,8767983.0,30.552791749810343,0.0,0.0
1757169751.076,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2989,2439272,17668,432521,8856362.0,30.536016965065887,0.0,0.0
1757169751.2410002,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2954,2439644,17668,432521,8755471.0,30.540673845606886,0.0,0.0
1757169751.406,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2983,2440424,17668,432521,8839821.0,30.55043827254769,0.0,0.0
1757169751.572,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,3040,2439596,17668,432521,8855507.0,30.540072957795143,0.0,0.0
1757169751.7370002,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,3004,2440684,17668,432521,8800759.0,30.553693081527953,0.0,0.0
1757169751.9,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2981,2441536,17668,432521,8662270.0,30.564358840186372,0.0,0.0
1757169752.064,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2994,2442432,17668,432521,8777687.0,30.575575412672222,0.0,0.0
1757169752.229,8.48,2.82,11.72,11.57,10.29,8.68,7.76,7.1,6.6,7.31,8.97,3.52,3.68,6.28,1.29,6.7,9.76,5.84,3.63,10.84,6.01,7.05,6.92,6.46,9.08,7.34,9.09,9.89,8.98,14.0,12.62,12.75,17.7,12.87,5.38,14.21,10.46,2994,2442692,17668,432521,8710000.0,30.578830221652492,0.0,0.0
