Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,Cpu4_usage,Cpu5_usage,Cpu6_usage,Cpu7_usage,Cpu8_usage,Cpu9_usage,Cpu10_usage,Cpu11_usage,Cpu12_usage,Cpu13_usage,Cpu14_usage,Cpu15_usage,Cpu16_usage,Cpu17_usage,Cpu18_usage,Cpu19_usage,Cpu20_usage,Cpu21_usage,Cpu22_usage,Cpu23_usage,Cpu24_usage,Cpu25_usage,Cpu26_usage,Cpu27_usage,Cpu28_usage,Cpu29_usage,Cpu30_usage,Cpu31_usage,Cpu32_usage,Cpu33_usage,Cpu34_usage,Cpu35_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1757153576.2589998,7.79,2.15,10.28,10.33,8.48,7.47,7.51,7.19,6.83,7.35,9.07,2.92,3.49,5.88,0.63,5.38,7.65,4.88,2.54,9.84,4.55,5.59,5.56,5.82,9.23,7.14,8.65,9.95,9.47,15.12,13.45,12.92,17.76,11.22,4.38,12.29,7.55,2291,2328548,17438,356711,5101000.0,29.14991900533038,0.0,0.0
1757153576.426,7.79,2.15,10.28,10.33,8.48,7.47,7.51,7.19,6.83,7.35,9.07,2.92,3.49,5.88,0.63,5.38,7.65,4.88,2.54,9.84,4.55,5.59,5.56,5.82,9.23,7.14,8.65,9.95,9.47,15.12,13.45,12.92,17.76,11.22,4.38,12.29,7.55,2367,2327180,17438,356711,5221666.0,29.132793702695732,0.0,0.0
1757153576.594,7.79,2.15,10.28,10.33,8.48,7.47,7.51,7.19,6.83,7.35,9.07,2.92,3.49,5.88,0.63,5.38,7.65,4.88,2.54,9.84,4.55,5.59,5.56,5.82,9.23,7.14,8.65,9.95,9.47,15.12,13.45,12.92,17.76,11.22,4.38,12.29,7.55,2346,2328028,17438,356711,5294237.0,29.14340938736984,0.0,0.0
1757153576.811,7.79,2.15,10.28,10.33,8.48,7.47,7.51,7.19,6.83,7.35,9.07,2.92,3.49,5.88,0.63,5.38,7.65,4.88,2.54,9.84,4.55,5.59,5.56,5.82,9.23,7.14,8.65,9.95,9.47,15.12,13.45,12.92,17.76,11.22,4.38,12.29,7.55,2377,2330040,17439,356711,5340319.0,29.168596601478686,0.0,1.0
1757153578.508,7.79,2.15,10.28,10.33,8.48,7.47,7.51,7.19,6.83,7.35,9.07,2.92,3.49,5.88,0.63,5.38,7.65,4.88,2.54,9.84,4.55,5.59,5.56,5.82,9.23,7.15,8.65,9.95,9.47,15.12,13.45,12.92,17.76,11.22,4.38,12.29,7.55,2704,7008360,17439,356711,169340814.0,87.73412717289796,0.0,0.0
1757153579.5470002,7.79,2.15,10.28,10.34,8.48,7.47,7.51,7.19,6.83,7.36,9.07,2.92,3.49,5.88,0.63,5.39,7.65,4.89,2.54,9.84,4.55,5.6,5.57,5.82,9.23,7.15,8.65,9.95,9.47,15.13,13.45,12.93,17.76,11.22,4.39,12.29,7.55,2677,7014052,17439,356711,112924149.0,87.80538245257368,0.0,0.0
1757153581.168,7.8,2.15,10.28,10.34,8.48,7.48,7.51,7.19,6.83,7.36,9.07,2.92,3.49,5.88,0.63,5.39,7.65,4.89,2.54,9.84,4.55,5.6,5.57,5.83,9.23,7.15,8.66,9.95,9.47,15.13,13.46,12.93,17.76,11.22,4.39,12.29,7.55,2700,7019196,17439,356717,185220595.0,87.86977759639868,6.0,0.0
1757153582.875,7.8,2.15,10.29,10.34,8.48,7.48,7.51,7.2,6.84,7.36,9.08,2.93,3.5,5.88,0.63,5.39,7.65,4.89,2.54,9.84,4.55,5.6,5.57,5.83,9.24,7.15,8.66,9.96,9.47,15.13,13.46,12.93,17.76,11.23,4.39,12.29,7.55,2700,7022976,17439,356717,182814962.0,87.91709751157335,0.0,0.0
1757153584.6479998,7.8,2.15,10.29,10.34,8.48,7.48,7.51,7.2,6.84,7.36,9.08,2.93,3.5,5.88,0.64,5.39,7.65,4.89,2.54,9.85,4.55,5.6,5.57,5.83,9.24,7.15,8.66,9.96,9.48,15.13,13.46,12.93,17.76,11.23,4.39,12.29,7.55,2699,7024024,17439,356719,194522817.0,87.93021689546305,2.0,0.0
1757153586.423,7.8,2.16,10.29,10.34,8.49,7.48,7.52,7.2,6.84,7.36,9.08,2.93,3.5,5.88,0.64,5.39,7.66,4.89,2.55,9.85,4.56,5.6,5.57,5.83,9.24,7.15,8.66,9.96,9.48,15.13,13.46,12.93,17.77,11.23,4.39,12.3,7.56,2699,7023952,17439,356721,195685840.0,87.92931556374543,2.0,0.0
