Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1747078066.219,81.94,81.77,82.32,81.73,81.94,1853,6823496,32660584,32783277,307067.0,85.41990791394285,0.0,0.0
1747078066.395,81.94,81.77,82.32,81.73,81.94,2475,6822812,32660584,32783277,313720.0,85.41134526262553,0.0,0.0
1747078066.563,81.94,81.77,82.32,81.73,81.94,2400,6823488,32660584,32783277,308898.0,85.41980776597423,0.0,0.0
1747078066.733,81.94,81.77,82.32,81.73,81.94,2446,6823904,32660584,32783277,311217.0,85.42501546034266,0.0,0.0
1747078066.884,81.94,81.77,82.32,81.73,81.94,2842,6823420,32660584,32783281,681822.0,85.41895650824092,4.0,0.0
1747078067.061,81.94,81.77,82.32,81.73,81.94,2568,6822840,32660584,32783281,298889.0,85.41169578051571,0.0,0.0
1747078067.187,81.94,81.77,82.32,81.73,81.94,2458,6822972,32660584,32783281,1277279.0,85.41334822199799,0.0,0.0
1747078067.36,81.94,81.77,82.32,81.73,81.94,3020,6827728,32661335,32784323,774229.0,85.47288618934475,1042.0,751.0
1747078067.499,81.94,81.77,82.32,81.73,81.94,2928,6828928,32667030,32789942,2198359.0,85.4879083846383,5619.0,5695.0
1747078067.639,81.94,81.77,82.32,81.73,81.94,3699,6829432,32672540,32795731,2270075.0,85.49421770666159,5789.0,5510.0
1747078067.784,81.94,81.77,82.32,81.73,81.94,3699,6829936,32678099,32801348,2196405.0,85.50052702868489,5617.0,5559.0
1747078067.932,81.94,81.77,82.32,81.73,81.94,3699,6830440,32684130,32807258,2355463.0,85.50683635070817,5910.0,6031.0
1747078068.071,81.94,81.77,82.32,81.73,81.94,3699,6830692,32689868,32812874,2361871.0,85.50999101171982,5616.0,5738.0
1747078068.219,81.94,81.77,82.32,81.73,81.94,3699,6830944,32695445,32818607,2264947.0,85.51314567273145,5733.0,5577.0
1747078068.365,81.94,81.77,82.32,81.73,81.94,3700,6831444,32701474,32824509,2402033.0,85.51940492077044,5902.0,6029.0
1747078068.503,81.94,81.77,82.32,81.73,81.94,3699,6831444,32707222,32830297,2329890.0,85.51940492077044,5788.0,5748.0
1747078068.644,81.94,81.77,82.32,81.73,81.94,3699,6831696,32712591,32835979,2212457.0,85.52255958178209,5682.0,5369.0
1747078068.789,81.94,81.77,82.32,81.73,81.94,3699,6831696,32718412,32841744,2340387.0,85.52255958178209,5765.0,5821.0
1747078068.927,81.94,81.77,82.32,81.73,81.94,3699,6831948,32723946,32847296,2260309.0,85.52571424279373,5552.0,5534.0
1747078069.082,81.94,81.77,82.32,81.73,81.94,3699,6832448,32729945,32853641,2360407.0,85.5319734908327,6345.0,5999.0
1747078069.23,81.94,81.77,82.32,81.73,81.94,3699,6832448,32736251,32859804,2517389.0,85.5319734908327,6163.0,6306.0
1747078069.396,81.94,81.77,82.32,81.73,81.94,2578,6832448,32741958,32865516,1897334.0,85.5319734908327,5712.0,5707.0
1747078069.543,81.94,81.77,82.32,81.73,81.94,3426,6832700,32747913,32871483,2278253.0,85.53512815184435,5967.0,5955.0
1747078069.688,81.94,81.77,82.32,81.73,81.94,3646,6832700,32753813,32877284,2426568.0,85.53512815184435,5801.0,5900.0
1747078069.836,81.94,81.77,82.32,81.73,81.94,3699,6832700,32759442,32883076,2248713.0,85.53512815184435,5792.0,5629.0
1747078069.982,81.94,81.77,82.32,81.73,81.94,3699,6832700,32765611,32889203,2431451.0,85.53512815184435,6127.0,6169.0
1747078070.128,81.94,81.77,82.32,81.73,81.94,3699,6832700,32771749,32895195,2405817.0,85.53512815184435,5992.0,6138.0
1747078070.272,81.94,81.77,82.32,81.73,81.94,3699,6832952,32777262,32900827,2306147.0,85.538282812856,5632.0,5513.0
1747078070.414,81.94,81.77,82.32,81.73,81.94,3699,6833204,32783036,32906565,2318963.0,85.54143747386765,5738.0,5774.0
1747078070.553,81.94,81.77,82.32,81.73,81.94,3699,6833204,32788739,32912350,2372369.0,85.54143747386765,5785.0,5703.0
1747078070.695,81.94,81.77,82.32,81.73,81.94,3699,6833456,32794278,32917942,2239924.0,85.54459213487928,5592.0,5539.0
1747078070.84,81.94,81.77,82.32,81.72,81.94,3699,6833960,32800202,32923902,2333796.0,85.55090145690258,5960.0,5924.0
1747078070.978,81.94,81.77,82.32,81.72,81.94,3699,6833960,32805624,32929236,2267633.0,85.55090145690258,5334.0,5422.0
1747078071.121,81.94,81.77,82.32,81.72,81.94,3699,6833960,32811506,32935097,2284540.0,85.55090145690258,5861.0,5882.0
1747078071.262,81.94,81.77,82.32,81.72,81.94,3699,6833960,32817289,32940703,2292962.0,85.55090145690258,5606.0,5783.0
1747078071.401,81.94,81.77,82.32,81.72,81.94,3699,6833960,32822643,32946294,2212581.0,85.55090145690258,5591.0,5354.0
1747078071.553,81.94,81.77,82.32,81.72,81.94,3700,6833960,32828594,32952307,2342095.0,85.55090145690258,6013.0,5951.0
1747078071.698,81.94,81.77,82.32,81.72,81.94,3700,6834212,32834529,32958256,2419489.0,85.55405611791423,5949.0,5935.0
1747078071.843,81.94,81.77,82.32,81.72,81.94,3699,6834212,32840441,32963895,2357599.0,85.55405611791423,5639.0,5912.0
1747078071.984,81.94,81.77,82.32,81.72,81.94,3700,6834212,32846070,32969841,2275141.0,85.55405611791423,5946.0,5629.0
1747078072.124,81.94,81.77,82.32,81.72,81.94,3700,6834212,32852021,32975542,2326715.0,85.55405611791423,5701.0,5951.0
1747078072.269,81.94,81.77,82.32,81.72,81.94,3698,6834212,32857617,32981433,2323236.0,85.55405611791423,5891.0,5596.0
1747078072.411,81.94,81.77,82.32,81.72,81.94,3699,6834212,32863418,32987036,2259760.0,85.55405611791423,5603.0,5801.0
1747078072.555,81.94,81.77,82.32,81.72,81.94,3699,6834212,32869224,32992828,2325311.0,85.55405611791423,5792.0,5806.0
1747078072.7,81.94,81.77,82.32,81.72,81.94,3699,6834212,32875268,32998623,2321650.0,85.55405611791423,5795.0,6044.0
1747078072.843,81.94,81.77,82.32,81.72,81.94,3699,6834712,32881046,33004323,2344537.0,85.5603153659532,5700.0,5778.0
1747078072.981,81.94,81.77,82.32,81.72,81.93,3699,6834964,32886821,33010177,2306696.0,85.56347002696484,5854.0,5775.0
1747078073.12,81.94,81.77,82.32,81.72,81.93,3699,6834964,32892373,33015449,2214533.0,85.56347002696484,5272.0,5552.0
1747078073.265,81.94,81.77,82.32,81.72,81.93,3699,6835216,32898304,33021368,2287042.0,85.56662468797649,5919.0,5931.0
1747078073.406,81.94,81.77,82.32,81.72,81.93,3699,6835468,32903907,33027055,2427850.0,85.56977934898813,5687.0,5603.0
1747078073.548,81.94,81.77,82.32,81.72,81.93,3699,6835468,32909584,33032846,2250239.0,85.56977934898813,5791.0,5677.0
1747078073.695,81.93,81.77,82.32,81.72,81.93,3699,6835720,32915531,33038876,2303155.0,85.57293400999978,6030.0,5947.0
1747078073.834,81.93,81.77,82.32,81.72,81.93,3699,6835972,32921115,33044372,2363764.0,85.57608867101142,5496.0,5584.0
1747078073.982,81.93,81.77,82.32,81.72,81.93,3699,6836224,32927262,33050309,2330560.0,85.57924333202307,5937.0,6147.0
1747078074.124,81.93,81.77,82.32,81.72,81.93,3699,6836224,32932954,33056172,2370539.0,85.57924333202307,5863.0,5692.0
